Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Kordsa Teknik Tekstil AS,2026,2026-03-02T12:43:55.060Z,"What is the real determining factor in cybersecurity technology or awareness?

In our latest article, we emphasize that the biggest cyber risks often stem not from complex attacks, but from simple gaps in awareness. Discover how cybersecurity in 2026 requires not just technology, but a culture of awareness at every level.

#Kordsa #WeReinforceLife",https://www.linkedin.com/posts/kordsa_kordsa-wereinforcelife-activity-7434216921094508544-Kuqn?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,53,No,No,No,Yes,No,"The post discusses cybersecurity technology and awareness and does not reference materials, energy, water usage, or resource efficiency in operations or supply chains.",No,"There is no mention of greenhouse gas emissions, pollution, carbon footprint, or any emission reduction efforts.",No,"While cybersecurity technology is mentioned, it is not linked to environmental technologies, eco-design, or reduction of environmental burdens; the focus is on risk and awareness, not environmental innovation.",No,"Although the post refers to a ‘culture of awareness at every level,’ it does so in the context of cybersecurity risk, not in terms of job satisfaction, health and safety, fair compensation, diversity, or workforce development.",No,"The content does not explicitly address human rights conventions, privacy as a human right, or broader human rights policies; it focuses generically on cybersecurity awareness.",No,"There is no reference to community engagement, public health, philanthropy, or business ethics programs; the message is about organizational cybersecurity culture.",No,"The post does not explicitly address product or service quality, customer data privacy protections, or safety standards; it only generically promotes an article about cybersecurity culture without concrete claims about products or customers.",No,"The content does not mention corporate governance structures, board practices, compliance systems, or governance policies.",No,"There is no discussion of shareholder rights, investor treatment, or anti-takeover mechanisms.",No,"The post promotes an article on cybersecurity in 2026 and awareness culture but does not explicitly communicate integration of environmental, social, and financial dimensions into corporate strategy or CSR reporting. Overall, it is not ESG-relevant under the defined subcategories."
Columbia Sportswear Co,2025,2025-07-15T16:00:37.098Z,"At Columbia Sportswear, doing the right thing for our communities isn’t just a value—it’s a commitment.
 
This past Thursday, our Community Impact team hosted a Partio (party on the patio - if you know, you know) at our Portland HQ campus, to encourage and inspire employees to get involved and give back to our communities.
 
We empower our global full-time employees to make a difference through:
🔹 16 hours of paid volunteer time annually
🔹 A donation matching program ($1000/match annually)
🔹 Long-standing partnerships with organizations focused on Conservation and creating Access to the Outdoors for Everyone like Leave No Trace, National Park Foundation, Access Fund and Planet Water.
 
From local parks to global initiatives, our teams are creating positive change where they live and work.🌎",https://www.linkedin.com/posts/columbia-sportswear_at-columbia-sportswear-doing-the-right-thing-activity-7350917213341593600-2jeh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAA0fhnwBs426nttGUUr89LxGZhp79qwGkkc,126,No,Yes,Yes,No,No,"The post mentions partnerships with conservation organizations but does not provide concrete details about Columbia Sportswear’s own material, energy, water use, or supply chain resource management practices.",No,"There is no explicit reference to greenhouse gas emissions, carbon footprint, pollution reduction, or related targets or initiatives.",No,"The text does not describe new environmental technologies, eco-designed products, or innovations aimed at reducing environmental burdens for customers.",Yes,"The post explicitly describes workforce-related practices: empowering employees to volunteer via 16 hours of paid volunteer time annually and a donation matching program, which are concrete employee benefits and development/engagement opportunities.",No,"There is no mention of human rights policies, labor standards, or adherence to human rights conventions.",Yes,"The entire post centers on community impact: encouraging employees to give back, providing paid volunteer time and donation matching, and maintaining partnerships with organizations focused on conservation and access to the outdoors, all of which reflect corporate citizenship and public-interest activities.",No,"The content does not address product quality, customer health and safety, data privacy, or responsible marketing of Columbia’s products or services.",No,"There is no discussion of corporate governance structures, board practices, executive oversight, or governance policies.",No,"The post does not mention shareholder rights, capital structure, investor treatment, or anti-takeover mechanisms.",Yes,"The post clearly communicates structured CSR practices—formal volunteer hours, donation matching, and strategic NGO partnerships—framed as an ongoing commitment to community impact, indicating integration of social dimensions into company operations and decision-making."
Rocky Brands Inc,2025,2025-08-13T14:00:32.118Z,"A huge thank you to Rene Redd for joining us onsite to share her knowledge and passion for Alzheimer’s Awareness 💜.

We learned so much about the importance of prevention and early detection—insight that can make a real difference in our lives and our loved ones’ lives.

Your time, expertise, and commitment to this cause are truly appreciated!

To learn more about resources available to you, visit: https://www.alz.org/",https://www.linkedin.com/posts/rocky-brands-inc-_a-huge-thank-you-to-rene-redd-for-joining-activity-7361396241567502337-9C80?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,68,No,Yes,No,No,No,"The post discusses Alzheimer’s awareness, prevention, and early detection, without any mention of materials, energy, water use, or supply chain resource management.",No,"There is no reference to greenhouse gas emissions, pollution, or efforts to reduce environmental emissions from operations or production.",No,"The content focuses on health education and awareness, not on environmental technologies, eco-designed products, or innovations to reduce environmental impact.",No,"Although the session is likely for employees ('onsite' and 'resources available to you'), the post does not explicitly address job satisfaction, workplace health and safety policies, fair compensation, diversity, or development opportunities.",No,"The post concerns disease awareness and personal health but does not explicitly reference fundamental human rights, such as right to health as a formal policy or adherence to human rights conventions.",Yes,"The post highlights corporate involvement in a public health cause (Alzheimer’s awareness, prevention, and early detection) and directs readers to the Alzheimer’s Association resources, indicating engagement in broader community health and wellbeing.",No,"There is no discussion of the company’s products or services, nor any reference to product quality, safety, or data privacy.",No,"The text does not mention corporate governance structures, leadership practices, codes of conduct, or oversight mechanisms.",No,"There is no mention of shareholders, investor rights, or capital structure issues.",No,"While the activity is socially beneficial, the post does not explicitly describe it as part of a broader CSR strategy, reporting, or integration of social, environmental, and financial considerations into company decision-making."
Hugo Boss AG,2026,2026-03-13T10:56:56.104Z,"This year at HUGO BOSS, we kept the momentum going well beyond #InternationalWomensDay.  

This week in Metzingen, we focused on how sharing knowledge and experience can help bridge the AI gap for women — led by women! Our campus became a hub for AI, learning, and empowerment: we kicked off our brand-new AI Learning Days format, tested skills in an interactive Prompt Arena, and offered hands‑on demos with VR headsets to explore the intersection of women’s health and AI. We were also excited to welcome renowned AI thought leader Nicole Büttner as a guest speaker for our Women in AI talk, sharing inspiring perspectives on how women are shaping the future of AI and innovation.  

When more women are part of the AI conversation, the solutions we create become smarter, fairer, and more inclusive. How do you create AI opportunities for women in your workplace? 

Learn more about International Women’s Day at HUGO BOSS: on.hugoboss.com/IWD26 

#IWD2026 #insideHUGOBOSS",https://www.linkedin.com/posts/hugo-boss_internationalwomensday-iwd2026-insidehugoboss-activity-7438176264563343360-sIbO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADwKdxQBULMj_xLnkYanIIS_uO8YRpRybDA,157,No,Yes,No,No,No,"The post does not mention materials, energy, water usage, or eco-efficiency in operations or supply chains.",No,"There is no reference to greenhouse gas emissions, pollution, or any emissions-reduction initiatives.",No,"Although AI, VR, and innovation are mentioned, they are framed around learning, empowerment, and inclusion rather than reducing environmental costs or developing eco-technologies or eco-designed products.",Yes,"The post explicitly discusses workplace initiatives aimed at women’s learning, skill development in AI, and empowerment (AI Learning Days, Prompt Arena, Women in AI talk), which directly relates to development opportunities and inclusivity for the workforce.",No,"While gender inclusion is discussed, there is no explicit reference to human rights conventions, labor rights, or broader human rights policies.",No,"The focus is internal (HUGO BOSS campus and workplace initiatives) and does not describe broader community engagement, public health, or business ethics programs.",No,"There is no discussion of product quality, customer health and safety, or data/privacy practices for customers.",No,"The post does not address corporate governance structures, board practices, or governance policies.",No,"There is no mention of shareholder treatment, investor rights, or anti-takeover mechanisms.",No,"Although the post highlights a specific inclusion initiative, it does not state or imply a broader CSR strategy integrating environmental, social, and financial dimensions, nor does it reference sustainability or CSR reporting."
Pou Chen Corp,2025,2025-09-27T03:00:02.929Z,"👉 After a week full of hard work, deadlines and busy routine, its time to hit that pause. Relax, recharge and take a rest. Slow down and enjoy every hour of your moments.

🤔 Do you have any plans for the weekend yet ?

If not than here is some suggestions on what you can do for the weekend : 
💠Spend time with friends
💠Gather together with family
💠Simply enjoy the comfort and just rest

💙 Whatever you choose, make sure it’s something that brings you joy. Work will always be there on Monday, but these moments are for you.

#Pouchengroupindonesia #manufacture #atleticshoe #WeekendVibes #WorkLifeBalance #weekendrelax",https://www.linkedin.com/posts/pouchengroupindonesia_pouchengroupindonesia-manufacture-atleticshoe-activity-7377537478653640704-CN-c?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgjPbUBezTI8Hq3YZEHPDYXMhtl4HhVFkU,106,No,Yes,No,No,No,"The post is about personal weekend rest and relaxation and does not mention materials, energy, water use, or supply chain efficiency.",No,"There is no discussion of environmental emissions, carbon footprint, or pollution reduction.",No,"The content does not reference environmental technologies, eco-design, or innovations that reduce environmental impact.",Yes,"The post is framed around work-life balance, encouraging employees to rest and recharge after a busy work week. This directly relates to workforce well-being and job satisfaction, even though it is informal.",No,"The text does not address human rights conventions, labor rights, or related policies.",No,"While it casually suggests spending time with friends and family, it does not describe corporate community engagement, public health initiatives, or business ethics practices.",No,"There is no mention of product quality, safety, or customer data privacy.",No,"The post does not refer to corporate governance, leadership structures, or compliance with governance codes.",No,"Shareholder rights, returns, or anti-takeover measures are not mentioned.",No,"Although it hints at valuing work-life balance, it does not describe any formal CSR policies, reporting, or integration of social or environmental issues into business strategy."
Kordsa Teknik Tekstil AS,2025,2025-05-21T13:20:00.224Z,"On May 21, we celebrate the cultures that connect us—not just across borders, but through every idea, every moment, every team spirit.

From Türkiye’s vibrant collaboration to Brazil’s rhythm and energy, from Thailand’s graceful traditions to the diverse perspectives in the U.S., and the heritage woven into life in Indonesia—our diversity reinforces who we are. ✨

Happy World Day for Cultural Diversity for Dialogue and Development from all corners of #Kordsa!",https://www.linkedin.com/posts/kordsa_kordsa-activity-7330945460754366464-gYDh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,71,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or any efforts to improve eco-efficiency or supply chain resource management.",No,"There is no reference to greenhouse gas emissions, pollution, or initiatives to reduce environmental emissions.",No,"The content does not discuss environmentally focused technologies, eco-designed products, or innovation aimed at reducing environmental burdens.",Yes,"The post explicitly celebrates cultural diversity across countries and teams, emphasizing diverse perspectives and team spirit, which directly relates to workforce diversity and inclusion.",No,"Although cultural diversity is mentioned, there is no explicit reference to fundamental human rights conventions, policies, or practices.",No,"The message is internal/organizational in nature and does not describe community engagement, public health initiatives, or business ethics programs toward external communities.",No,"The post does not address product quality, customer health and safety, or data privacy.",No,"No information is provided about corporate governance structures, board practices, or governance policies.",No,"The text does not mention shareholders, investor treatment, or anti-takeover measures.",No,"While it reflects a value of diversity, the post does not describe broader CSR strategies, reporting, or integration of social, environmental, and financial aspects into decision-making."
Christian Dior SE,2026,2026-03-07T11:00:01.309Z,"The iconic Bar jacket continues its evolution for the Dior Autumn Winter 2026-2027 collection, calling on the savoir-faire contained in the tailoring atelier to reinterpret it in baby llama fabric with the comfort of a cardigan and a pronounced peplum of softly gathered folds.

(Re)watch the show on.dior.com/aw2026-27-lk

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-autumn-winter-2026-2027-savoir-faire-activity-7436002714175721472-bzv8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADxeUlUBCd9hAkKTauhprPVFe0x_J25JAyE,49,No,No,No,Yes,No,"The post mentions the use of 'baby llama fabric' but provides no indication of reduced material, energy, or water consumption, eco-efficiency, or resource management; it is purely descriptive of fashion design and materials.",No,"There is no reference to greenhouse gas emissions, pollution, or any emission-reduction measures in production or operations.",No,"Although the jacket is described as an evolution and reinterpretation, there is no explicit link to environmental technologies, eco-design for reduced environmental impact, or green processes.",No,"The reference to 'savoir-faire' and the tailoring atelier highlights craftsmanship but does not describe employee working conditions, safety, compensation, diversity, or training policies.",No,"The post does not address human rights conventions, labor rights, or supplier conduct; it focuses solely on the fashion item and show.",No,"There is no mention of community engagement, philanthropy, public health, or ethical community impact; the content is limited to product promotion and a show link.",No,"The content discusses style, fabric, and comfort, but does not mention product safety, quality assurance beyond aesthetics, consumer health, or data privacy.",No,"The post does not refer to governance structures, leadership decisions, codes of conduct, or management practices.",No,"There is no discussion of investors, shareholder rights, reporting to shareholders, or capital structure issues.",No,"The post is a marketing communication for a collection and fashion show replay, without any reference to broader environmental, social, or governance strategy or reporting."
Levi Strauss & Co,2026,2026-04-27T19:11:24.429Z,"True Originals live at the intersection of culture, self‑expression and progress. Our global brand campaign, “Behind Every Original,” brings that idea to life by spotlighting individuals who don’t just follow culture — they move it forward. From musicians and athletes to designers and artists, these ambassadors reflect the many ways originality shows up around the world. Here’s a closer look at the faces beyond the backsides featured in the campaign and why they matter to us.

Learn more ➡️ https://lnkd.in/eZC5yECa",https://www.linkedin.com/posts/levi-strauss-%26-co-_true-originals-live-at-the-intersection-of-activity-7454608156489363456-NlkJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,80,No,No,No,Yes,No,"The post is about a global brand campaign and cultural ambassadors, with no mention of materials, energy, water, or supply chain efficiency.",No,"There is no reference to greenhouse gas emissions, pollution, or any emission reduction efforts.",No,"While the campaign highlights originality and culture, it does not mention environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The text mentions musicians, athletes, designers, and artists as ambassadors but does not discuss workplace conditions, safety, compensation, diversity, or employee development.",No,"There is no explicit reference to human rights conventions, labor rights, or related policies.",No,"Although culture and ambassadors are mentioned, the post does not describe community investment, public health, philanthropy, or business ethics initiatives.",No,"The campaign description does not address product quality, customer health and safety, or data privacy.",No,"No aspects of corporate governance, board structure, or governance policies are discussed.",No,"The post does not mention shareholders, investor rights, or capital structure issues.",No,"This is a marketing/branding communication about cultural expression, with no indication that it is part of a broader CSR or ESG strategy integrating financial, social, and environmental dimensions."
Rocky Brands Inc,2025,2025-12-25T15:00:17.169Z,"As we wrap up another year at Rocky Brands, we want to thank our amazing team, partners  and customers for making it so special. Wishing everyone a Merry Christmas and Happy Holidays from Rocky Brands! 🎄",https://www.linkedin.com/posts/rocky-brands-inc-_as-we-wrap-up-another-year-at-rocky-brands-activity-7409971252351762432-bzt8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,36,No,No,No,Yes,No,"The post is a general year-end holiday greeting and does not mention materials, energy, water use, or eco-efficient supply chain practices.",No,"There is no reference to emissions, carbon footprint, pollution, or any efforts to reduce environmental emissions.",No,"The content does not discuss environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"Although it thanks the ‘team,’ it does not provide any explicit information about workplace safety, job satisfaction, compensation, diversity, or development opportunities.",No,"There is no mention of human rights policies, labor rights, or adherence to human rights conventions.",No,"The post is a generic holiday message and does not describe community engagement, philanthropy, public health, or business ethics initiatives.",No,"The message thanks customers but does not mention product quality, safety, or data privacy practices.",No,"There is no discussion of corporate governance, board practices, or leadership structures.",No,"The post does not reference shareholders, investor rights, or anti-takeover measures.",No,"The content is purely a seasonal greeting and does not communicate any CSR strategy, reporting, or integration of social/environmental factors into decision-making."
Lakeland Industries Inc,2025,2025-06-30T21:16:26.654Z,"How do you turn fitness into connection and competition into community?

You do it through the Firefighter  Challenge League.
 
We take pride in not only manufacturing gear that protects first responders on the job, but also in supporting the people who wear it when they’re off the clock.

Today, we’re proud to officially launch the Lakeland Sponsored Athlete Firefighter Challenge Team. A team of dedicated, driven athletes who bring their all to the course just like they do to their everyday roles. These are first responders who stay ready, stay competitive, and stay connected through something they genuinely enjoy.

We're honored to support them with gear, meals, and encouragement as they train, compete, and inspire.

Please help us welcome:
Michael Greene
Michale Coleman
Taylor Ward
Jake Lanier
Phillip Washburn
Shantel Lund
Gene Liford
Brandon Corley
Nick Motta
Evan Smart
Louie Disney
Allison Holmerg
Quinlan Roe
Noah Wolsey
 
📸 We’ll be introducing each athlete individually over on Instagram, so be sure to follow us at @lakelandfireandsafety to see their journeys and cheer them on throughout the season.",https://www.linkedin.com/posts/lakeland-fire-and-safety_how-do-you-turn-fitness-into-connection-and-activity-7345560875556102146-848A?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,176,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or any efforts to reduce or manage resource consumption or supply chain impacts.",No,"There is no reference to greenhouse gas emissions, pollution, or emission reduction initiatives.",No,"While the company manufactures protective gear, the post does not describe environmentally focused innovation, eco-design, or technologies that reduce environmental burdens.",No,"Although the company supports firefighters who use its products, these individuals are framed as sponsored athletes/first responders, not as the company’s own employees or internal staff. There is no explicit mention of workplace conditions, safety, compensation, or development opportunities for the company’s workforce, so it does not meet the workforce category definition.",No,"There is no mention of human rights conventions, labor rights, non-discrimination policies, or related topics.",Yes,"The post explicitly frames the Firefighter Challenge League as turning competition into community and describes providing support (gear, meals, encouragement) to first responders in an off-the-clock setting, emphasizing connection, inspiration, and community-building among firefighters and followers. This aligns with localized social impact and corporate citizenship toward a specific group (first responders).",Yes,"The company states that it manufactures gear that protects first responders on the job, highlighting the protective purpose and safety function of its products for users, which falls under product responsibility concerning consumer health and safety.",No,"The post does not discuss governance structures, board practices, executive oversight, or corporate governance principles.",No,"There is no mention of shareholders, investor rights, financial returns, or anti-takeover measures.",No,"While the post shows social support for first responders, it does not explicitly describe an overarching CSR strategy, formal reporting, or integration of social/environmental factors into core decision-making; it is presented as a specific sponsorship and engagement activity rather than a formal CSR program description."
Aquafil SpA,2026,2026-02-18T15:55:24.781Z,"Excited to see that sustainability in design continues to make steady progress in the U.S. And it’s interesting to see that it might not be quantified the way we originally thought. 

For example, according to the US Sustainable Design Report from Metropolis Magazine and Interface, “less than 3% of building square footage is formally certified under any sustainability standard—not because action isn’t happening, but because responsibility is spread across many frameworks.” 

At first glance, that statistic might make it seem like sustainability is stalled. But real progress isn’t something that can be reflected in a certification or a standard. It requires multiple systems, collaborators, and stakeholders across the value chain working together. 

That’s exactly what we see at Aquafil Group. With the ECONYL® brand process, we’ve transformed nylon 6 into a circular material by building new collection systems and partnering with like-minded organizations looking to push the needle on design and innovation. 

Sustainability is a team sport, and requires us to work together to make smarter decisions that drive meaningful change.

Read the full report: https://lnkd.in/e8ZvttkN",https://www.linkedin.com/posts/franco-rossi-58347512_excited-to-see-that-sustainability-in-design-activity-7429894984729931776-_9g3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABs09r4BuVySre7W6Nsx80Mjly2zKtSu_JM,176,Yes,No,Yes,No,Yes,"The post explicitly discusses sustainability in design, circular material use, and ‘making smarter decisions’ across the value chain, and highlights ECONYL as a process that transforms nylon 6 into a circular material, which directly concerns reducing and improving the use of materials and resource efficiency in the supply chain.",No,"There is no explicit mention of greenhouse gas, carbon, pollution, or other emissions or emission-reduction targets or actions.",Yes,"The ECONYL brand process is described as transforming nylon 6 into a circular material by building new collection systems and partnering with organizations to push design and innovation, which directly reflects environmental innovation in materials, processes, and eco-design.",No,"The post does not mention employees, workplace conditions, health and safety, diversity, training, or compensation.",No,"There is no reference to human rights conventions, labor rights, or related policies or incidents.",No,"Although it mentions multiple collaborators and stakeholders, it does so in the context of value-chain and design collaboration, not community citizenship, philanthropy, public health, or business ethics programs.",No,"The text discusses sustainable and circular materials and design innovation, but does not explicitly address product safety, quality standards, customer health, or data privacy.",No,"There is no explicit reference to corporate governance structures, board practices, or governance policies.",No,"The post does not mention shareholders, investor rights, or capital structure/anti-takeover mechanisms.",Yes,"The post explicitly frames sustainability as requiring multiple systems, collaborators, and stakeholders across the value chain and describes Aquafil Group’s ECONYL process and partnerships as part of how they advance sustainability in design, which indicates a strategic integration of environmental considerations into business and design decision-making and communicates this as part of the company’s broader sustainability approach."
Shenzhou International Group Holdings Ltd,2026,2026-05-08T01:00:01.388Z,"We are honored to be recognized by adidas at the Global Supplier Summit in Vietnam.

Shenzhou Group received three adi STARS 2025 awards: Most Valuable Player, People, and Most Agile — and was the only apparel supplier to receive the MVP award.

This recognition reflects the dedication of our teams and the strength of our long-standing partnership with adidas.

Thank you to adidas for the trust and recognition.
#ShenzhouGroup #adidas #SupplierExcellence #Partnership #Sustainability #ApparelIndustry",https://www.linkedin.com/posts/shenzhou-intl_shenzhougroup-adidas-supplierexcellence-activity-7458319767230156800-ya_l?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB8kdkMBF6Kz93qH-RaPDvgd6OxdCy82p3U,74,No,No,No,Yes,No,"The post does not mention materials, energy, water use, or supply chain eco-efficiency; it only states that supplier awards were received.",No,"There is no explicit reference to emissions, carbon footprint, or pollution reduction efforts.",No,"The text does not describe any environmental technologies, eco-designed products, or innovations aimed at reducing environmental impact.",No,"Although one award is labeled ‘People,’ the post provides no concrete details on job satisfaction, workplace safety, diversity, or fair compensation practices.",No,"There is no mention of human rights policies, labor rights, or adherence to human rights conventions.",No,"The message focuses on supplier awards and partnership with adidas, without reference to community engagement, philanthropy, public health, or business ethics initiatives.",No,"The post does not discuss product safety, quality standards, customer health, integrity, or data privacy.",No,"There is no explicit discussion of corporate governance structures, board practices, or governance policies.",No,"The content does not address shareholder rights, treatment of shareholders, or anti-takeover measures.",No,"Despite the hashtag #Sustainability, the post offers no explicit description of CSR strategy, ESG reporting, or integration of social/environmental factors into decision-making; it only notes receiving supplier awards."
Pandora A/S,2025,2025-10-22T14:23:41.806Z,"Our Copenhagen flagship store has been transformed, brought to life by the spirit and symbolism of Pandora’s Talisman Collection.

This season, the store has become a space of meaning and discovery, celebrating the launch of Pandora Talisman — a collection that reimagines our iconic charms through modern craftsmanship and ancient inspiration.

Inspired by the design language of ancient coins, the Talisman medallions feature intricate engravings, Latin inscriptions, and symbolic motifs, from arrows of resilience to celestial icons. Each piece tells its own story of love, protection, and strength.
 
We invite you to step inside, explore, and discover the Talisman that speaks to you ✨
 
#Pandora #BeLove #PandoraTalisman #FlagshipStore #Craftsmanship",https://www.linkedin.com/posts/pandora-a-s_pandora-belove-pandoratalisman-activity-7386769220933595136-2W43?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,109,No,No,No,Yes,No,"The post promotes a redesigned flagship store and a jewelry collection without mentioning materials efficiency, energy or water use, or any initiatives to reduce resource consumption.",No,"There is no reference to carbon footprint, emissions reduction, renewable energy, or pollution control in relation to the store or products.",No,"Although it mentions ‘modern craftsmanship’ and design inspiration from ancient coins, this is purely aesthetic and not linked to environmental technologies, eco-design, or reduction of environmental burdens.",No,"The text does not mention employees, workplace conditions, safety, job satisfaction, diversity, or training and development.",No,"There is no mention of human rights policies, labor standards, or avoidance of child or forced labor.",No,"The content focuses on product symbolism and in-store experience, with no explicit community engagement, philanthropy, public health, or business ethics themes.",No,"The description is about symbolic, stylistic aspects of the jewelry and does not address product safety, quality standards, or customer data privacy.",No,"The post does not discuss corporate governance, leadership structures, executive decisions, or governance policies.",No,"There is no mention of investors, shareholder rights, financial reporting, or capital market communication.",No,"This is a marketing and branding message for a collection and store experience, without any reference to broader CSR strategy, ESG reporting, or integration of social/environmental issues into decision-making."
Calida Holding AG,2026,2026-05-08T14:08:05.207Z,"Insightful behind-the-scenes perspectives on CALIDA’s upcoming HW26 collection ✨

The clear focus on quality, warmth and exceptionally soft fabrics underlines the brand’s commitment to creating products designed for long-lasting comfort and wear.

The Design Process Board is a particularly strong element, offering valuable transparency into how concepts evolve into final products – from initial inspiration and material selection through to colour and design execution. 🧵🎨

Thank you for sharing these impressions, and congratulations to the entire team on a successful Press Day in Munich. 👏",https://www.linkedin.com/posts/calida-group_calida-pressdays-hw26-activity-7458518089941557249-W8yo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,85,No,Yes,No,No,No,"The post briefly references material selection and long-lasting products but does not explicitly address reducing material, energy, or water use, or improving supply chain resource efficiency.",No,"There is no mention of emissions, pollution, carbon footprint, or any emission-reduction actions.",No,"The description of the design process does not explicitly relate to environmental technologies, eco-design, or innovations aimed at reducing environmental impacts.",No,"Aside from congratulating the team, the post does not discuss employee conditions, safety, training, diversity, or compensation.",No,"The text does not reference human rights principles, labor rights, or related policies or risks.",No,"The content focuses on product design and a press day event, without mentioning community engagement, philanthropy, or public health/business ethics initiatives.",Yes,"The post highlights product quality and performance for customers—quality, warmth, exceptionally soft fabrics, and long-lasting comfort and wear—indicating attention to product characteristics that directly affect customers, which aligns with product responsibility.",No,"There is no discussion of governance structures, leadership decisions, or management policies.",No,"The post does not mention shareholders, investor relations, or shareholder rights.",No,"Although it mentions transparency in the design process, it does not connect this to a broader CSR or ESG strategy integrating environmental, social, and governance factors."
Prada SpA,2025,2025-08-23T10:00:10.391Z,"Miu Miu is pleased to announce Alice Diop, acclaimed French filmmaker, as director of the 30th chapter of the Miu Miu Women's Tales film series with her episode ""FRAGMENTS FOR VENUS.""

The movie will premiere at the Venice Film Festival’s Giornate degli Autori on August 30th.

 Miu Miu 
 #MiuMiuWomensTales
 
 Photographed by Brigitte Lacombe.",https://www.linkedin.com/posts/pradagroup_miumiu-miumiuwomenstales-activity-7364959631116320769-FOQp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,53,No,No,No,Yes,No,"The post only announces a filmmaker directing a film for Miu Miu’s Women’s Tales series and its premiere date; it does not mention materials, energy, water use, or resource efficiency in operations or supply chains.",No,"There is no reference to greenhouse gas emissions, carbon footprint, pollution, or any emission-reduction activities.",No,"While the post concerns a film project, it does not explicitly mention environmental technologies, eco-design, or innovation aimed at reducing environmental burdens.",No,"The content does not discuss employment conditions, workplace safety, compensation, diversity policies, or development opportunities for employees.",No,"There is no mention of human rights issues, policies, or adherence to human rights conventions.",No,"The announcement does not describe philanthropy, public health initiatives, ethical business conduct, or broader community engagement; it is a cultural/marketing communication only.",No,"The post does not address product or service quality, customer health and safety, data protection, or privacy; it simply announces a film premiere.",No,"There is no information about corporate governance structures, board practices, leadership policies, or governance codes.",No,"The post does not discuss shareholders, investor relations, voting rights, or anti-takeover mechanisms.",No,"Although it highlights a women-centered film series, the post does not explicitly frame this as part of an integrated CSR strategy or describe how social/environmental and financial dimensions are integrated into business decision-making."
