Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Aquafil SpA,2026,2026-02-18T15:55:24.781Z,"Excited to see that sustainability in design continues to make steady progress in the U.S. And it’s interesting to see that it might not be quantified the way we originally thought. 

For example, according to the US Sustainable Design Report from Metropolis Magazine and Interface, “less than 3% of building square footage is formally certified under any sustainability standard—not because action isn’t happening, but because responsibility is spread across many frameworks.” 

At first glance, that statistic might make it seem like sustainability is stalled. But real progress isn’t something that can be reflected in a certification or a standard. It requires multiple systems, collaborators, and stakeholders across the value chain working together. 

That’s exactly what we see at Aquafil Group. With the ECONYL® brand process, we’ve transformed nylon 6 into a circular material by building new collection systems and partnering with like-minded organizations looking to push the needle on design and innovation. 

Sustainability is a team sport, and requires us to work together to make smarter decisions that drive meaningful change.

Read the full report: https://lnkd.in/e8ZvttkN",https://www.linkedin.com/posts/franco-rossi-58347512_excited-to-see-that-sustainability-in-design-activity-7429894984729931776-_9g3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABs09r4BuVySre7W6Nsx80Mjly2zKtSu_JM,176,Yes,No,Yes,No,Yes,"The post explicitly mentions transforming nylon 6 into a circular material via the ECONYL brand process and building collection systems, signaling a focus on circular resource management and reducing reliance on virgin inputs.",No,"There is no explicit reference to emissions, carbon reductions, energy use, or pollution-related topics in the post.",Yes,"The post highlights design and innovation through the ECONYL process and new collection systems, indicating environmental technology/eco-design efforts to reduce environmental burdens.",No,"The post discusses sustainability in design and collaboration but provides no explicit evidence about employees, workplace safety, compensation, diversity, or training.",No,"There is no mention of human rights conventions, supplier auditing, or labor rights issues.",No,"The content focuses on corporate sustainability progress and collaboration across value chains, not on local community health, philanthropy, or community-specific impacts.",No,"While the material is circular, the post does not discuss product quality, safety, or customer data protection in relation to products.",No,"There is no explicit reference to governance structures, executive leadership, or board-level practices.",No,"The post does not address shareholder rights, investor relations, or anti-takeover mechanisms.",Yes,"The message frames sustainability progress, cites a full report, and emphasizes collaboration across the value chain, signaling integration of environmental and social topics into corporate decision-making and external communications."
Shenzhou International Group Holdings Ltd,2026,2026-05-08T01:00:01.388Z,"We are honored to be recognized by adidas at the Global Supplier Summit in Vietnam.

Shenzhou Group received three adi STARS 2025 awards: Most Valuable Player, People, and Most Agile — and was the only apparel supplier to receive the MVP award.

This recognition reflects the dedication of our teams and the strength of our long-standing partnership with adidas.

Thank you to adidas for the trust and recognition.
#ShenzhouGroup #adidas #SupplierExcellence #Partnership #Sustainability #ApparelIndustry",https://www.linkedin.com/posts/shenzhou-intl_shenzhougroup-adidas-supplierexcellence-activity-7458319767230156800-ya_l?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB8kdkMBF6Kz93qH-RaPDvgd6OxdCy82p3U,74,No,No,No,Yes,No,"The post does not discuss materials, energy, or water usage, eco-efficient supply chains, or resource input reduction.",No,"There is no mention of emissions, pollution, or efforts to reduce environmental footprints.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"While teams are acknowledged, there is no information on job satisfaction, safety, compensation, diversity, or training opportunities.",No,"No discussion of human rights policies, conventions, or supplier auditing related to human rights.",No,"No mention of community impact, public health, ethics, or localized charitable activities.",No,"No information on product quality, safety, customer health, or data privacy.",No,"No details on corporate governance, leadership structures, or executive compensation.",No,"No discussion of shareholder relations, reporting, or anti-takeover measures.",No,"The post is a short recognition of an award and partnership, not a disclosure of integrated CSR strategy or governance."
Pandora A/S,2025,2025-10-22T14:23:41.806Z,"Our Copenhagen flagship store has been transformed, brought to life by the spirit and symbolism of Pandora’s Talisman Collection.

This season, the store has become a space of meaning and discovery, celebrating the launch of Pandora Talisman — a collection that reimagines our iconic charms through modern craftsmanship and ancient inspiration.

Inspired by the design language of ancient coins, the Talisman medallions feature intricate engravings, Latin inscriptions, and symbolic motifs, from arrows of resilience to celestial icons. Each piece tells its own story of love, protection, and strength.
 
We invite you to step inside, explore, and discover the Talisman that speaks to you ✨
 
#Pandora #BeLove #PandoraTalisman #FlagshipStore #Craftsmanship",https://www.linkedin.com/posts/pandora-a-s_pandora-belove-pandoratalisman-activity-7386769220933595136-2W43?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,109,No,No,No,Yes,No,"The post does not discuss energy, water, materials usage, eco-efficient supply chains, or resource reduction strategies.",No,"No mention of emissions, carbon footprint, or environmental pollution controls.",No,"While mentioning craftsmanship and inspiration, the post does not discuss environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs.",No,"There is no information about employees, workplace safety, diversity, or training.",No,"No reference to human rights conventions, policies, or supplier audits.",No,"No mention of corporate citizenship, public health protections, or local community engagement or philanthropy.",No,"No discussion of product safety, quality controls, or customer data privacy.",No,"No information about governance, leadership, or board structures.",No,No discussion of investor relations or anti-takeover policies.,No,The post does not communicate an integrated ESG strategy or governance of social/environmental dimensions.
Calida Holding AG,2026,2026-05-08T14:08:05.207Z,"Insightful behind-the-scenes perspectives on CALIDA’s upcoming HW26 collection ✨

The clear focus on quality, warmth and exceptionally soft fabrics underlines the brand’s commitment to creating products designed for long-lasting comfort and wear.

The Design Process Board is a particularly strong element, offering valuable transparency into how concepts evolve into final products – from initial inspiration and material selection through to colour and design execution. 🧵🎨

Thank you for sharing these impressions, and congratulations to the entire team on a successful Press Day in Munich. 👏",https://www.linkedin.com/posts/calida-group_calida-pressdays-hw26-activity-7458518089941557249-W8yo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,85,No,Yes,Yes,No,No,"The post does not discuss energy, water, or materials resource use or eco-efficient supply chain management.",No,No mention of emissions or pollution reduction.,No,No explicit reference to environmental technologies or eco-designed products.,No,"No discussion of employees, safety, diversity, or development.",No,No discussion of human rights policies or supply chain labor rights.,No,No mention of community programs or philanthropy.,Yes,"Post emphasizes product quality, warmth, and exceptionally soft fabrics, implying a commitment to durable, comfortable products; mentions material selection in design process.",No,No governance or leadership details.,No,No investor-related content.,Yes,"Highlights transparency in the design process and material selection, indicating governance/decision-making transparency and integration of ESG dimensions into product development."
Prada SpA,2025,2025-08-23T10:00:10.391Z,"Miu Miu is pleased to announce Alice Diop, acclaimed French filmmaker, as director of the 30th chapter of the Miu Miu Women's Tales film series with her episode ""FRAGMENTS FOR VENUS.""

The movie will premiere at the Venice Film Festival’s Giornate degli Autori on August 30th.

 Miu Miu 
 #MiuMiuWomensTales
 
 Photographed by Brigitte Lacombe.",https://www.linkedin.com/posts/pradagroup_miumiu-miumiuwomenstales-activity-7364959631116320769-FOQp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,53,No,No,No,Yes,No,"The post discusses a director appointment for a film series; there is no mention of materials, energy, or water usage, eco-efficient supply chain management, or resource reduction efforts.",No,"There is no reference to environmental pollution, emissions data, or strategies to reduce emissions.",No,"The content does not mention environmental technologies, green processes, or eco-designed products.",No,"There is no information about employees' job satisfaction, safety, diversity, or training opportunities.",No,"The post does not discuss human rights conventions, policies, or supplier auditing.",No,"There is no mention of community impact, philanthropy, public health initiatives, or local social programs.",No,"There is no information on product quality, safety, customer data privacy, or related protections.",No,"The post does not address corporate governance, leadership structures, or executive compensation.",No,"There is no discussion of shareholder relations, reporting, or anti-takeover measures.",No,The post does not convey how ESG topics are integrated into day-to-day decision-making or overall CSR strategy.
Wolverine World Wide Inc,2025,2025-12-24T11:46:00.418Z,"As we wrap up the year, we want to take a moment to thank you for being part of our journey.

May your holidays be filled with joy, laughter, and time well spent with loved ones. 

Happy holidays from the entire Wolverine Worldwide team! 

📸 featuring pictures from Merrell, Saucony, and Chaco's holiday campaigns",https://www.linkedin.com/posts/wolverineworldwide_as-we-wrap-up-the-year-we-want-to-take-a-activity-7409559972528881664-Jlwu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADO8j2wBd6aJNADqorSf5oF0hk54WZKJUJ0,54,No,No,No,Yes,No,"The post is a generic holiday greeting and does not mention materials, energy, water use, or eco-efficient supply chain management.",No,"There is no reference to emissions, pollution, or reductions in production or operations.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products.",No,"No information about employees, workplace safety, compensation, diversity, or training is provided.",No,"No reference to human rights policies, conventions, or supplier labor rights auditing.",No,"No mention of corporate citizenship, local community impact, public health, or philanthropy.",No,"No discussion of product quality, safety, or customer data privacy.",No,"No content regarding governance principles, board structure, or executive compensation.",No,No information related to investor relations or shareholder rights.,No,"No overarching ESG strategy or integration of environmental, social, and governance topics into decision-making is described."
Gabriel Holding A/S,2025,2025-12-26T07:55:01.057Z,"The distinctive red sets the tone, where playfulness is elevated.
TwillWool plays with twill, inviting light and a sense of exploration into the space. 

Blending comfort and durability with playful elegance, it inspires discovery in many different directions.

Explore TwillWool https://lnkd.in/e-Ca_CtC",https://www.linkedin.com/posts/gabriel_the-distinctive-red-sets-the-tone-where-activity-7410226617886826496-ZZrp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,41,No,Yes,No,No,No,"The post discusses TwillWool fabric and aesthetics but does not mention materials usage, energy, water, or eco-efficient supply chain management.",No,"There is no mention of emissions, pollution, or reduction efforts.",No,"No explicit reference to environmental technology, green processes, or eco-designed products aimed at reducing environmental costs.",No,"No information about employees, safety, diversity, or training.",No,No human rights policies or supplier labor rights issues are mentioned.,No,"No reference to community impact, philanthropy, or local social initiatives.",Yes,"The post highlights product attributes (comfort and durability) that directly affect the customer experience, indicating product quality considerations.",No,"No discussion of corporate governance, leadership, or board-level topics.",No,No mention of investor relations or shareholder value.,No,The content is promotional and does not outline an integrated ESG strategy or day-to-day decision-making integration.
Adidas AG,2025,2025-05-19T09:05:55.767Z,"We logged some minutes for Move For The Planet in best weather at our Sports Day on our HQ campus in Herzogenaurach, Germany: Plogging and track runs, indoor and outdoor cycling, Yoga, functional training - we did it all. High five to everyone on the team who joined us! 💪  

For every 10 minutes of movement logged in the adidas Running app or Strava, we’ll donate €1 (up to a total of €1.5 million), to projects that strengthen climate resiliency in sport infrastructure and support sustainability education.  

We already reached our donation cap, but you can still move to earn adiClub points and donate them to the cause – learn more about Move For The Planet: https://adidas.pub/4iohSjt  

Let’s keep moving for something bigger!",https://www.linkedin.com/posts/adidas_we-logged-some-minutes-for-move-for-the-planet-activity-7330156745136181250-1DNv?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFtpU50B30XLLMtDrBfvxuEmy1aFP99wtqQ,123,No,Yes,Yes,No,No,"The post does not discuss materials, energy, or water usage, or eco-efficient supply chain management.",No,"There is no mention of emissions, carbon reduction goals, or pollution control measures.",No,"The post does not reference environmental technologies, green processes, or eco-designed products.",No,"There is no discussion of internal employment conditions, safety, diversity, or training opportunities.",No,"No mention of human rights conventions, policies, or supplier auditing.",Yes,"The post describes donations to projects that strengthen climate resiliency in sport infrastructure and support sustainability education, indicating community impact.",No,"No discussion of product quality, safety, or customer data/privacy.",No,"No discussion of governance structures, executive leadership, or board-level topics.",No,"No explicit mention of shareholder relations, value, or anti-takeover measures.",Yes,"The post articulates a branded, metric-driven CSR program (Move For The Planet) with donations tied to employee activity, showing integration of social and environmental objectives into brand strategy."
Gildan Activewear Inc,2026,2026-04-15T16:18:10.495Z,"As our product innovation engine ramps up, the Impressions Expo & Magazine tradeshow in Atlantic City, New Jersey, gave our teams another opportunity to connect with industry attendees and hear real-time customer feedback.

From Comfort Colors® hats and Hanes® scrubs to Gildan® Heavyweight trends and the American Apparel® French Terry Collection, the new styles and product platforms across our brand portfolio continue to stand out on the floor. 

Since acquiring HanesBrands, our reach, network, and presence in the market have continued to grow.

#MakingApparelBetter #ImpressionsExpo",https://www.linkedin.com/posts/gildan_makingapparelbetter-impressionsexpo-activity-7450215906783334401--2-6?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgUjgkBGSmiRXCkFw7DGB-O57R2S_JLFDk,85,No,No,No,Yes,No,"The post discusses product lines and a trade show but does not mention materials, energy, water usage, eco-efficient supply chains, or resource reduction.",No,"There is no reference to emissions, pollution, carbon footprint, or related environmental impact metrics.",No,"While it mentions a 'product innovation engine,' this is not tied to environmental technologies, eco-designed products, or reducing environmental costs, which is the focus of the Environmental Innovation category.",No,"No information about employees, workplace safety, compensation, diversity, or training is provided.",No,"The post does not reference human rights policies, conventions, or supplier auditing.",No,"There is no discussion of community impact, public health protections, ethics, or localized social initiatives.",No,"The content does not address product safety, quality standards, or customer data privacy.",No,"No mention of corporate governance structures, executive leadership, or board-level practices.",No,There is no content related to investor relations or shareholder rights or anti-takeover policies.,No,"The post functions as a marketing/product update rather than communicating integrated ESG governance, social, and environmental strategy."
Swatch Group AG,2026,2026-03-22T13:55:08.770Z,"Discover PAINTED PARADISE with four ultra-light SKIN watches inspired by tropical hues 🌴 

#Swatch #PaintedParadise
https://swat.ch/4rVVSlo",https://www.linkedin.com/posts/swatch-ltd-_swatch-paintedparadise-activity-7441482603645349888-1Z_h?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACeKeD0BuF80SqXQzZ7zQPkO3myaeSLGXW4,16,No,No,No,Yes,No,"Label: N; Sublabel: None. The post does not mention materials, energy, water, eco-efficient supply chain, or resource reduction.",No,"Label: N; Sublabel: None. There is no reference to emissions, pollutants, or carbon-reduction efforts.",No,Label: N; Sublabel: None. The post focuses on marketing a product line and does not discuss environmental technologies or eco-designed products.,No,"Label: N; Sublabel: None. No content about employees, workplace safety, compensation, or development opportunities.",No,"Label: N; Sublabel: None. No reference to human rights policies, conventions, or supplier labor rights.",No,"Label: N; Sublabel: None. No mention of community impact, philanthropy, or corporate citizenship activity.",No,"Label: N; Sublabel: None. The post mentions watches but does not address product safety, quality standards, or customer data/privacy.",No,"Label: N; Sublabel: None. No discussion of governance, board structure, or executive leadership.",No,Label: N; Sublabel: None. No content about investor relations or shareholder value.,No,Label: N; Sublabel: None. No disclosure of an overarching CSR strategy or integration of ESG into decision-making.
Magnera Corp,2025,2025-09-04T13:12:27.677Z,"Live from Borneo! ⚡🔋🌍

Our Battery team is on the ground at the 21st Asian Battery Conference, engaging with industry leaders and sharing insights on Magnera’s DYNAGRID® Pasting Paper, renowned for its high purity and performance in lead-acid batteries worldwide. From automotive innovation to advanced energy storage, DYNAGRID® sets the standard for quality and reliability across global markets.

Last chance to connect with our experts tomorrow at the event, or reach out anytime at https://hubs.la/Q03GSTny0 to explore how Magnera can power your next project.

Andreas Wagner 
#PossibilitiesMadeReal #LeadAcidBattery #Magnera",https://www.linkedin.com/posts/magneracorporation_possibilitiesmadereal-leadacidbattery-magnera-activity-7369356676388405250-Hu_G?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,89,No,Yes,No,No,No,"The post discusses battery materials and conference participation but does not mention energy, water, or material/resource use optimization or eco-efficient supply chains.",No,"There is no reference to emissions, pollution, or emission reduction initiatives.",No,"While it mentions a product (DYNAGRID Pasting Paper) and its high purity, the post does not explicitly discuss environmental technologies, green processes, or eco-designed products.",No,"No information about employees' health, safety, diversity, training, or compensation is provided.",No,"No reference to human rights conventions, policies, or supplier auditing.",No,"No community impact, philanthropy, or public health initiatives are described.",Yes,The post emphasizes product quality—'high purity and performance' and 'quality and reliability' of DYNAGRID paper—addressing customer product integrity.,No,"No discussion of governance, leadership, executive compensation, or board structures.",No,"No content about shareholders, IR, or anti-takeover devices.",No,No explicit communication about integrating ESG across decision-making or reporting.
Yunsa Yunlu Sanayi ve Ticaret AS,2026,2026-05-05T12:21:43.068Z,"We will be present at SAHA 2026 between May 5–9, 2026, in Hall 1, Stand 1E-02B.

We will introduce our latest uniforms and high-performance wool fabrics, offering blade cut resistance, flame retardancy, UV protection, water repellency, and thermal comfort.

We look forward to welcoming you at the Istanbul Expo Center.",https://www.linkedin.com/posts/yunsa_we-will-be-present-at-saha-2026-between-may-activity-7457404157713334272-awmV?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE3h1QcB5wNhepDcIdED6eXzeqxt92aZxjw,50,No,Yes,No,No,No,"No mention of materials, energy, or water usage, eco-efficient supply chain solutions, or resource-reduction strategies.",No,"No discussion of emissions, pollution, or emissions-reduction efforts.",No,"The post references high-performance fabrics but does not frame this as environmental technology, eco-designed products, or reduction of environmental costs.",No,"No content about employees, workplace safety, training, or diversity.",No,"No references to human rights policies, supplier auditing, or rights protections.",No,"No mention of community impact, philanthropy, or local public-health initiatives.",Yes,"The post highlights uniforms and high-performance fabrics with characteristics such as blade cut resistance, flame retardancy, UV protection, water repellency, and thermal comfort, which relate to product safety and customer value.",No,"No information about governance, leadership, or board-level structures.",No,"No content about shareholders, investor relations, or anti-takeover measures.",No,No overarching CSR governance or integrated sustainability reporting strategy is described.
Lakeland Industries Inc,2025,2025-12-25T15:45:17.725Z,"Wishing you a Merry Christmas and a safe holiday season.
We’re grateful to support the people who keep the world moving!",https://www.linkedin.com/posts/lakeland-fire-and-safety_wishing-you-a-merry-christmas-and-a-safe-activity-7409982579304660992-bdzX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,21,No,No,No,Yes,No,"The post does not mention materials, energy, or water use, or eco-efficient supply chain management.",No,"There is no reference to emissions, pollution, or reduction efforts.",No,No reference to environmental technologies or eco-designed products.,No,"No details about job satisfaction, safety, diversity, or training; only a generic gratitude to workers.",No,No discussion of fundamental human rights policies or supplier auditing.,No,"No information on community programs, philanthropy, or local impact.",No,"No mention of product safety, customer health, or data privacy.",No,No discussion of governance structures or leadership.,No,No mention of shareholders or investor relations.,No,"This is a general holiday greeting; it does not communicate governance, social, or environmental integration into decision-making."
Nilorngruppen AB,2026,2026-03-12T11:10:48.575Z,"Plastic or Paper? The packaging decision many brands struggle with.

When it comes to garment packaging, the choice often comes down to two materials: LDPE plastic or paper. But which option actually performs best when you consider functionality, environmental impact, regulations, and circularity?
 
In our next Knowledge Hub webinar, we’ll explore some of the key factors brands consider when choosing packaging materials. Together with industry experts and partners, we’ll discuss:

✔ Functional, environmental and aesthetic differences between plastic and paper
✔ Regulatory considerations brands should be aware of
✔ Packaging innovations and solutions from Vela™ and WILDPLASTIC®
✔ A live panel discussion and Q&A on navigating packaging circularity
 
Meet the panel:
• Ester M., Commercial Director Europe, Vela™
• Marten Kronemeyer, Head of Sales, WILDPLASTIC®
• Christina Heines, Material & Innovation Specialist, Nilörn
• Jennifer Elze, Global Compliance Specialist, Nilörn
• Fredrik Clason, Group Sales & Marketing Manager, Nilörn
 
Date: 26 March 2026
Time: 15:00–15:45 CET
 
We’re opening this Knowledge Hub session to a wider audience, welcoming brands and industry professionals to join our next session. Reach out to knowledgehub@nilorn.com and we’ll share the registration details.
 
#Packaging #PackagingCircularity #KnowledgeHub #Webinar",https://www.linkedin.com/posts/nilorn_packaging-packagingcircularity-knowledgehub-activity-7437817368334200832-HTvp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD1w7CABySVhztImliJXhj_Jyq5CxF4esqw,190,Yes,No,No,No,Yes,The post discusses garment packaging materials (LDPE plastic vs paper) and explicitly references environmental impact and circularity considerations surrounding packaging choices.,No,"There is no explicit mention of emissions, carbon footprint, or pollution reduction efforts in the post.",Yes,"The post highlights packaging innovations and solutions from Vela™ and WILDPLASTIC®, indicating a focus on new environmental packaging technologies.",No,"There is no discussion of employees, workplace safety, diversity, or training.",No,"There is no reference to fundamental human rights conventions, labor rights, or supplier auditing.",No,"The content centers on packaging materials and industry expert webinar, with no explicit community impact or engagement.",No,"The post does not address product safety, quality, or consumer data/privacy concerns.",No,"There is no discussion of corporate governance, board structure, or executive leadership.",No,"There is no mention of investor relations, shareholder rights, or anti-takeover policies.",No,"While the post promotes a knowledge webinar, it does not explicitly describe integrating environmental, social, and governance dimensions into day-to-day decision-making or CSR reporting."
Brunello Cucinelli SpA,2025,2025-10-16T07:00:29.044Z,"Inspired by the shared vision of His Majesty King Charles III and Brunello Cucinelli, the Himalayan Regenerative Fashion Living Lab took shape in 2022, in the Indian region of Ladakh.

Together with the Sustainable Markets Initiative and the Circular Bioeconomy Alliance, the project aims to support local communities develop regenerative, shared value chains, with a special focus on enhancing the traditional artisanal skills of the Changpa people—an invaluable heritage to protect and foster for future generations.

Discover more: https://lnkd.in/dNgq2A_7",https://www.linkedin.com/posts/brunello-cucinelli-s-p-a-_inspired-by-the-shared-vision-of-his-majesty-activity-7384483355611795456-VWZ9?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s,79,No,Yes,Yes,No,No,"The post does not mention materials, energy, or water use, or eco-efficient supply chain management.",No,"No explicit reference to emissions, pollution reduction, or environmental emissions data.",No,"While described as a Living Lab and collaboration with bioeconomy initiatives, the post does not explicitly reference environmental technologies, green processes, or eco-designed products.",No,"No information about employees, workplace safety, or development opportunities.",No,"No mention of human rights conventions, policies, or supplier auditing.",Yes,"The post states the project aims to support local communities in Ladakh, develop regenerative, shared value chains, and enhance the traditional artisanal skills of the Changpa people, indicating local social impact and community development.",No,"No discussion of product quality, safety, or customer data privacy.",No,"No reference to governance structures, leadership, or board-level practices.",No,"No mention of investors, shareholder rights, or anti-takeover policies.",Yes,"The collaboration with the Sustainable Markets Initiative and the Circular Bioeconomy Alliance, plus the focus on regenerative value chains and heritage artisanal skills, suggests integration of social and environmental objectives into a broader sustainability strategy."
Coats Group PLC,2025,2025-10-15T10:00:02.787Z,"We’re live at #TextileExchange2025 in Lisbon!

This year, we’re introducing Textile-to-Textile — our new circular polyester thread made from textile waste, not plastic bottles.

Visit us at Booth #34 to discover this innovation and join the conversation on building a more circular textile future.

#T2T #CircularEconomy #TextileExchange2025 #ShiftingLandscapes",https://www.linkedin.com/posts/coats_textileexchange2025-t2t-circulareconomy-activity-7384166156099670016-HYst?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADXjFvUB0xG1Iocpo4MBioztPrr0FlCb9pg,48,Yes,No,Yes,No,Yes,"The post announces Textile-to-Textile, a circular polyester thread made from textile waste, indicating material reuse and resource efficiency in product design and supply chain.",No,"There is no mention of emissions, carbon footprint, or environmental pollutant reductions; the focus is on circular material innovation.",Yes,The introduction of a new circular textile thread represents an environmental technology/eco-design initiative aimed at reducing resource waste.,No,"The post does not discuss employees, workplace safety, diversity, or training.",No,There is no reference to human rights conventions or supplier labor rights.,No,"No information about community impact, philanthropy, or local social initiatives is provided.",No,"There is no explicit mention of product safety, quality data, or customer privacy related to the new thread.",No,The post does not discuss governance structures or executive leadership.,No,There is no reference to shareholder value or investor relations.,Yes,"The post frames a circular-material innovation as part of the corporate sustainability narrative and invites attendee engagement, reflecting integrated CSR communication and strategic signaling."
Salvatore Ferragamo SpA,2025,2025-09-12T18:10:00.159Z,"We had the pleasure of being part of the opening event of the Euronext Sustainability Week 2025, “Driving Growth and Competitiveness through Sustainability”, on September 9 at Palazzo Mezzanotte in Milan. 
Our Chief Product Officer, James Ferragamo, shared how the Group’s sustainability strategy is deeply-rooted in its brand vision. The legacy of our founder Salvatore Ferragamo continues to guide us in creating impact: 
•	99% of the leather purchased from LWG-certified tanneries  
•	Back to Earth Capsule Collection crafted from bio-based materials 
•	97% of direct suppliers in Italy, supporting local craftsmanship 
•	16.4% reduction of Scope 1-3 emissions in 2024 vs 2023 
•	Community initiatives in arts & culture, health, and women’s empowerment. 

We’re proud to continue this journey, shaping a luxury industry that draws inspiration from the past while always looking to the future.
#SustainableLuxury #FamilyBusiness #Innovation #MadeInItaly #CircularEconomy",https://www.linkedin.com/posts/salvatore-ferragamo_sustainableluxury-familybusiness-innovation-activity-7372330658049802240-cKAv?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,141,Yes,Yes,Yes,No,Yes,"The post references leather from LWG-certified tanneries and a bio-based materials capsule collection, indicating sustainable materials sourcing and eco-friendly material choices.",Yes,"The post reports a 16.4% reduction of Scope 1-3 emissions in 2024 vs 2023, showing explicit emissions reduction progress.",Yes,Mention of a bio-based materials capsule collection signals environmental product design and material innovation.,No,"No evidence about internal employee conditions, safety, pay, diversity, or training.",No,"No explicit reference to human rights conventions, policies, or supplier auditing beyond general empowerment mentions.",Yes,"Cites community initiatives in arts & culture, health, and women’s empowerment, indicating social impact at the community level.",No,"No discussion of product safety, quality data, or customer privacy.",No,No detail on corporate governance structures or executive compensation.,No,No explicit mention of investor relations or shareholder rights.,Yes,"The post frames sustainability as central to the brand and mentions strategy alignment with brand vision and CSR-focused initiatives, indicating integrated CSR strategy and reporting."
Zhejiang Semir Garment Co Ltd,2026,2026-02-14T07:00:02.548Z,"This Valentine’s Day, pull the red rope and let our cuddly Playpuff bear descend into your heart! 🧸❤️ 

At balabala, we believe love is playful, warm, and full of delightful surprises—just like childhood. This limited-edition bear, part of balabala's family, is crafted to turn ordinary moments into cherished memories. 

Who’s ready to unwrap love in the most Imaginative way? 💌

#balabala
#SemirGroup
#PlaypuffDown
#ValentinesDay
#ChildhoodMagic
#LoveInEveryStitch",https://www.linkedin.com/posts/semir-international_balabala-semirgroup-playpuffdown-activity-7428332176217354240-MTiX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD83cM8BveTBQe8d728MIe5rgAE_6phyUq0,66,No,No,No,Yes,No,"None — the post does not discuss materials, energy, water, or resource-efficient practices.",No,"None — there is no mention of emissions, pollution, or emission-reduction initiatives.",No,None — no reference to environmental technologies or eco-designed products.,No,"None — no information on employees, workplace safety, diversity, or training.",No,None — no content about human rights policies or supplier labor rights.,No,"None — no discussion of community programs, philanthropy, or local social impact.",No,"None — no mention of product safety, quality standards, or customer data/privacy.",No,None — no reference to governance structures or executive leadership.,No,None — no mention of shareholder relations or anti-takeover policies.,No,None — no overarching ESG strategy or integration into decision-making disclosed.
