Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Christian Dior SE,2025,2025-11-04T17:38:28.185Z,"At #Dior, passion is at the heart of our creations.
Rooted in Dior’s tradition of cinematic elegance, the House dressed Robert Pattinson, Jennifer Lawrence, and LaKeith Stanfield in creations by Jonathan Anderson for the “Die My Love” premiere, meticulously crafted in the Dior Atelier.

Discover more on: https://lnkd.in/eghSauaD

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-dreamindior-activity-7391529279412551680-CDLR?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADutyfIBNJBCHOdkrHWz4jsLK00pw1OjKrE,49,No,No,No,Yes,No,"The post discusses fashion, celebrity styling, and craftsmanship without mention of resources, energy, water usage, or eco-efficient supply chains.",No,"There is no mention of emissions, carbon footprint, or environmental pollution, or reduction commitments.",No,"The post does not reference environmental technologies, green processes, or eco-designed products.",No,"There is no content about employees, safety, compensation, diversity, or training.",No,"The post does not discuss human rights conventions, supplier auditing, or labor rights.",No,"No community health, ethics, or philanthropic initiatives are described.",No,"No discussion of product quality, safety, or customer data privacy.",No,"No mention of corporate governance, leadership, or board structure.",No,No mention of shareholders or investor relations.,No,No explicit communication about integrating ESG dimensions into decision-making.
Magnera Corp,2025,2025-06-19T14:03:04.086Z,"Ready to transform the dining experience with Magnera? Our premium tabletop solutions combine elegant, linen-like quality with the convenience of disposables—enhancing value for facilities and delighting end users. From napkins and table covers to placemats and beyond, we tailor every detail to elevate your brand. Key product highlights include: 

👔 Fabric-like feel, combining the elegance of linen with the convenience of disposability 
 💪 Designed for durability without compromising comfort
🍔 Food contact safe
🎨 Limitless color options and tailored branding opportunities
✔️ FSC™ and SFI certified offerings available*

Wherever your business operates, Magnera delivers. Thanks to our global production network, we’re ready to support your needs, anywhere in the world. To learn more about our premium tabletop solutions, visit https://hubs.la/Q03sRYcq0 or reach out to info@magnera.com 

*FSC-C146914 & FSC-C044059",https://www.linkedin.com/posts/magneracorporation_ready-to-transform-the-dining-experience-activity-7341465546359463936-nEwr?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADRXRsIB9zu2az4kk3iUiGhojRxbcoUkI6g,128,Yes,Yes,No,No,Yes,"The post mentions FSC™ and SFI certified offerings, indicating the use of responsibly sourced materials and certification in the supply chain, which relates to resource inputs and sustainable material sourcing.",No,"No references to emissions, carbon footprint, or emission reduction measures are present.",No,"There is no explicit mention of environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs.",No,"The post does not discuss employees, workplace safety, diversity, or training opportunities.",No,"No references to human rights conventions, policies, or supplier auditing.",No,"No explicit information about community programs, public health protections, or localized social impact.",Yes,"The claim that products are food contact safe directly addresses consumer health and safety, a key aspect of product responsibility.",No,"No discussion of governance structures, executive leadership, or board-level matters.",No,"No mention of investor relations, shareholder rights, or anti-takeover considerations.",No,"While certifications imply sustainability, the post does not discuss an overarching CSR strategy or integration of ESG topics into day-to-day decision-making."
Kordsa Teknik Tekstil AS,2026,2026-03-02T12:43:55.060Z,"What is the real determining factor in cybersecurity technology or awareness?

In our latest article, we emphasize that the biggest cyber risks often stem not from complex attacks, but from simple gaps in awareness. Discover how cybersecurity in 2026 requires not just technology, but a culture of awareness at every level.

#Kordsa #WeReinforceLife",https://www.linkedin.com/posts/kordsa_kordsa-wereinforcelife-activity-7434216921094508544-Kuqn?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,53,No,No,No,Yes,No,"The post discusses cybersecurity awareness and culture; it does not mention material, energy, or water use or eco-efficient resource management.",No,"No references to emissions, pollution, or emission reduction commitments.",No,"No explicit reference to environmental technologies, green processes, or eco-designed products.",No,"No evidence about employees' job satisfaction, safety, diversity, or training opportunities; only a generic statement about a culture of awareness.",No,"No explicit mention of human rights conventions, policies, or supplier auditing.",No,"No explicit mention of community impact, philanthropy, or local engagement.",No,"No explicit mention of product quality, safety, or customer data privacy.",No,No discussion of governance structures or leadership; only a generic statement about awareness culture.,No,No mention of shareholders or investor relations.,No,"No explicit communication about integrating environmental, social, and governance topics into decision-making or reporting."
Columbia Sportswear Co,2025,2025-07-15T16:00:37.098Z,"At Columbia Sportswear, doing the right thing for our communities isn’t just a value—it’s a commitment.
 
This past Thursday, our Community Impact team hosted a Partio (party on the patio - if you know, you know) at our Portland HQ campus, to encourage and inspire employees to get involved and give back to our communities.
 
We empower our global full-time employees to make a difference through:
🔹 16 hours of paid volunteer time annually
🔹 A donation matching program ($1000/match annually)
🔹 Long-standing partnerships with organizations focused on Conservation and creating Access to the Outdoors for Everyone like Leave No Trace, National Park Foundation, Access Fund and Planet Water.
 
From local parks to global initiatives, our teams are creating positive change where they live and work.🌎",https://www.linkedin.com/posts/columbia-sportswear_at-columbia-sportswear-doing-the-right-thing-activity-7350917213341593600-2jeh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAA0fhnwBs426nttGUUr89LxGZhp79qwGkkc,126,No,Yes,Yes,No,No,"The post does not discuss materials, energy, water usage, resource inputs, or eco-efficient supply chain solutions.",No,"There is no mention of emissions, pollution, or emissions reduction commitments.",No,"There is no reference to environmental technologies, green processes, or eco-designed products.",Yes,"The post highlights internal employee benefits and programs (16 hours of paid volunteer time annually; donation matching) and empowerment of employees to contribute to communities, indicating an internal workforce policy.",No,"There is no mention of fundamental human rights conventions, policies, or supplier auditing.",Yes,"The post describes corporate citizenship activities and partnerships with conservation organizations, reflecting social impact in local and global communities.",No,"There is no discussion of product quality, safety, or customer data privacy.",No,"The content does not address governance principles, executive leadership, or board-level structures.",No,"There is no mention of shareholder rights, investor relations, or anti-takeover policies.",Yes,"The post frames community impact activities as part of Columbia Sportswear's strategic CSR initiatives (Community Impact team, volunteer programs, partnerships), indicating integration of CSR into decision-making and communication."
Rocky Brands Inc,2025,2025-08-13T14:00:32.118Z,"A huge thank you to Rene Redd for joining us onsite to share her knowledge and passion for Alzheimer’s Awareness 💜.

We learned so much about the importance of prevention and early detection—insight that can make a real difference in our lives and our loved ones’ lives.

Your time, expertise, and commitment to this cause are truly appreciated!

To learn more about resources available to you, visit: https://www.alz.org/",https://www.linkedin.com/posts/rocky-brands-inc-_a-huge-thank-you-to-rene-redd-for-joining-activity-7361396241567502337-9C80?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,68,No,Yes,No,No,No,"The post does not mention materials, energy, or water use or eco-efficient supply chains.",No,"No mention of emissions, pollution, or emission reduction commitments.",No,"No reference to environmental tech, green processes, or eco-designed products.",No,"No information about employees, job satisfaction, safety, or training.",No,"No discussion of human rights conventions, policies, or supplier auditing.",Yes,"The post centers Alzheimer’s awareness, on-site event, and directing people to resources, indicating engagement with community health and social causes.",No,"No references to product quality, safety, or customer data privacy.",No,No mention of corporate governance or leadership structure.,No,No discussion of shareholders or investor relations.,No,"The post is a community awareness announcement and resource link, not a strategic integration of ESG topics into decision-making."
Hugo Boss AG,2026,2026-03-13T10:56:56.104Z,"This year at HUGO BOSS, we kept the momentum going well beyond #InternationalWomensDay.  

This week in Metzingen, we focused on how sharing knowledge and experience can help bridge the AI gap for women — led by women! Our campus became a hub for AI, learning, and empowerment: we kicked off our brand-new AI Learning Days format, tested skills in an interactive Prompt Arena, and offered hands‑on demos with VR headsets to explore the intersection of women’s health and AI. We were also excited to welcome renowned AI thought leader Nicole Büttner as a guest speaker for our Women in AI talk, sharing inspiring perspectives on how women are shaping the future of AI and innovation.  

When more women are part of the AI conversation, the solutions we create become smarter, fairer, and more inclusive. How do you create AI opportunities for women in your workplace? 

Learn more about International Women’s Day at HUGO BOSS: on.hugoboss.com/IWD26 

#IWD2026 #insideHUGOBOSS",https://www.linkedin.com/posts/hugo-boss_internationalwomensday-iwd2026-insidehugoboss-activity-7438176264563343360-sIbO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADwKdxQBULMj_xLnkYanIIS_uO8YRpRybDA,157,No,Yes,Yes,No,No,"The post does not mention materials, energy, water usage, or eco-efficient supply chain concepts.",No,"There is no reference to emissions, carbon footprint, or environmental pollutant reductions.",No,"The content centers on AI learning, empowerment, and women in AI, not on environmental technologies or eco-designed products.",Yes,"The post describes internal initiatives to bridge the AI gap for women, including AI Learning Days, interactive demos, and a Women in AI talk, highlighting workforce development and inclusion.",No,"There is no explicit mention of fundamental human rights conventions, rights policies, or supplier human rights auditing.",No,"The content is focused on internal corporate initiatives and does not describe community health, philanthropy, or local social impact outside the company.",No,"There is no discussion of product quality, safety, or customer data privacy related to Hugo Boss products.",No,"The post does not address corporate governance structures, executive leadership, or board-level topics.",No,There is no mention of investor relations or shareholder value or anti-takeover devices.,Yes,"The post frames IWD-related activities and Women in AI as a broader CSR conversation and brand communication, indicating integration of social initiatives into corporate strategy."
Pou Chen Corp,2025,2025-09-27T03:00:02.929Z,"👉 After a week full of hard work, deadlines and busy routine, its time to hit that pause. Relax, recharge and take a rest. Slow down and enjoy every hour of your moments.

🤔 Do you have any plans for the weekend yet ?

If not than here is some suggestions on what you can do for the weekend : 
💠Spend time with friends
💠Gather together with family
💠Simply enjoy the comfort and just rest

💙 Whatever you choose, make sure it’s something that brings you joy. Work will always be there on Monday, but these moments are for you.

#Pouchengroupindonesia #manufacture #atleticshoe #WeekendVibes #WorkLifeBalance #weekendrelax",https://www.linkedin.com/posts/pouchengroupindonesia_pouchengroupindonesia-manufacture-atleticshoe-activity-7377537478653640704-CN-c?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgjPbUBezTI8Hq3YZEHPDYXMhtl4HhVFkU,106,No,No,No,Yes,No,"The post does not discuss materials, energy, water use, or eco-efficient supply chain management.",No,"There is no mention of emissions, carbon footprint, or emissions reduction initiatives.",No,"No mention of environmental technologies, green processes, or eco-designed products.",No,"The post centers on personal weekend activities and work-life balance; it does not address internal employee topics such as job satisfaction, safety, or training.",No,"No reference to human rights conventions, supplier auditing, or labor rights policies.",No,"No mention of community programs, philanthropy, or local social impact.",No,"No discussion of product quality, safety, or customer data/privacy.",No,"No governance, leadership, or board-level content.",No,No investor-relations or shareholder value content.,No,No integrated ESG governance or strategy communication is present; it's a generic wellbeing post.
Kordsa Teknik Tekstil AS,2025,2025-05-21T13:20:00.224Z,"On May 21, we celebrate the cultures that connect us—not just across borders, but through every idea, every moment, every team spirit.

From Türkiye’s vibrant collaboration to Brazil’s rhythm and energy, from Thailand’s graceful traditions to the diverse perspectives in the U.S., and the heritage woven into life in Indonesia—our diversity reinforces who we are. ✨

Happy World Day for Cultural Diversity for Dialogue and Development from all corners of #Kordsa!",https://www.linkedin.com/posts/kordsa_kordsa-activity-7330945460754366464-gYDh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,71,No,Yes,No,No,No,"The post does not discuss materials, energy, water usage, or resource management.",No,"There is no mention of emissions reductions, pollution, or environmental footprint.",No,"No reference to environmental technologies, eco-designed products, or green processes.",Yes,"The post centers on cultural diversity across Türkiye, Brazil, Thailand, the U.S., and Indonesia, indicating an emphasis on internal workforce diversity and inclusive team spirit.",No,"There is no mention of human rights conventions, supplier auditing, or rights-related policies.",No,"The content does not describe community programs, philanthropy, or local social impact initiatives.",No,"No discussion of product quality, safety, or customer data/privacy issues.",No,"No references to governance structures, executive leadership, or board topics.",No,"There is no mention of shareholders, investor relations, or anti-takeover considerations.",No,The post is a cultural celebration message and does not describe how ESG topics are integrated into day-to-day decision-making or reporting.
Christian Dior SE,2026,2026-03-07T11:00:01.309Z,"The iconic Bar jacket continues its evolution for the Dior Autumn Winter 2026-2027 collection, calling on the savoir-faire contained in the tailoring atelier to reinterpret it in baby llama fabric with the comfort of a cardigan and a pronounced peplum of softly gathered folds.

(Re)watch the show on.dior.com/aw2026-27-lk

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-autumn-winter-2026-2027-savoir-faire-activity-7436002714175721472-bzv8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADxeUlUBCd9hAkKTauhprPVFe0x_J25JAyE,49,No,No,No,Yes,No,"The post discusses the Dior Bar jacket evolution and mentions baby llama fabric, but does not provide information about materials usage, energy, water consumption, or eco-efficient supply chain management.",No,"There is no mention of emissions, pollution, or any reduction commitments related to production or operations.",No,"The content focuses on design evolution and fabric choice rather than environmental technologies, green processes, or eco-designed products intended to reduce environmental costs.",No,"No information about employees, workplace safety, diversity, or training opportunities is provided.",No,"There is no discussion of human rights policies, conventions, or supplier audits in the post.",No,"The post does not mention community engagement, philanthropy, public health, or localized social impact.",No,"No information about product safety, quality standards, or customer data privacy is provided.",No,"There is no content relating to corporate governance, executive leadership, or board-level structures.",No,"There is no discussion of shareholder rights, investor relations, or anti-takeover mechanisms.",No,The post is a product/design announcement and does not convey an integrated ESG strategy or governance approach.
Levi Strauss & Co,2026,2026-04-27T19:11:24.429Z,"True Originals live at the intersection of culture, self‑expression and progress. Our global brand campaign, “Behind Every Original,” brings that idea to life by spotlighting individuals who don’t just follow culture — they move it forward. From musicians and athletes to designers and artists, these ambassadors reflect the many ways originality shows up around the world. Here’s a closer look at the faces beyond the backsides featured in the campaign and why they matter to us.

Learn more ➡️ https://lnkd.in/eZC5yECa",https://www.linkedin.com/posts/levi-strauss-%26-co-_true-originals-live-at-the-intersection-of-activity-7454608156489363456-NlkJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,80,No,No,No,Yes,No,"The post centers on branding and ambassadors without mentioning materials, energy, water use, or eco-efficient supply chain management.",No,"There is no reference to emissions, pollution, or strategies to reduce environmental impacts.",No,"No explicit mention of environmental technologies, green processes, or eco-designed products.",No,"No information provided about employees, workplace safety, compensation, diversity, or training opportunities.",No,"The post does not discuss human rights conventions, policies, or supplier auditing.",No,"No evidence of community impact, philanthropy, or local social initiatives in the content.",No,"No discussion of product quality, safety, or customer data/privacy protections.",No,"No mention of governance structures, executive leadership, or board-level topics.",No,No content related to investor relations or shareholder value.,No,"The post is a branding campaign description and does not indicate integration of environmental, social, or governance topics into day-to-day decision-making or reporting."
Rocky Brands Inc,2025,2025-12-25T15:00:17.169Z,"As we wrap up another year at Rocky Brands, we want to thank our amazing team, partners  and customers for making it so special. Wishing everyone a Merry Christmas and Happy Holidays from Rocky Brands! 🎄",https://www.linkedin.com/posts/rocky-brands-inc-_as-we-wrap-up-another-year-at-rocky-brands-activity-7409971252351762432-bzt8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,36,No,No,No,Yes,No,"The post is a year-end thank-you message and holiday greeting with no references to materials, energy, water usage, or eco-efficient supply chain management.",No,"There is no mention of emissions, carbon footprint, or related environmental pollution topics.",No,"No references to environmental technologies, green processes, or eco-designed products are present.",No,"While it thanks the team, there is no content about job satisfaction, safety, diversity, or training opportunities.",No,"There is no discussion of human rights conventions, policies, or supplier labor rights.",No,"No explicit community impact, public health, ethics, or localized social initiatives are mentioned beyond a generic holiday message.",No,"No information on product quality, safety, or customer data privacy is provided.",No,"No discussion of governance structures, executive leadership, or board-level topics is present.",No,"There is no mention of investors, shareholder value, or anti-takeover considerations.",No,"The post does not communicate an overarching ESG strategy or integration of environmental, social, and governance considerations into decision-making."
Lakeland Industries Inc,2025,2025-06-30T21:16:26.654Z,"How do you turn fitness into connection and competition into community?

You do it through the Firefighter  Challenge League.
 
We take pride in not only manufacturing gear that protects first responders on the job, but also in supporting the people who wear it when they’re off the clock.

Today, we’re proud to officially launch the Lakeland Sponsored Athlete Firefighter Challenge Team. A team of dedicated, driven athletes who bring their all to the course just like they do to their everyday roles. These are first responders who stay ready, stay competitive, and stay connected through something they genuinely enjoy.

We're honored to support them with gear, meals, and encouragement as they train, compete, and inspire.

Please help us welcome:
Michael Greene
Michale Coleman
Taylor Ward
Jake Lanier
Phillip Washburn
Shantel Lund
Gene Liford
Brandon Corley
Nick Motta
Evan Smart
Louie Disney
Allison Holmerg
Quinlan Roe
Noah Wolsey
 
📸 We’ll be introducing each athlete individually over on Instagram, so be sure to follow us at @lakelandfireandsafety to see their journeys and cheer them on throughout the season.",https://www.linkedin.com/posts/lakeland-fire-and-safety_how-do-you-turn-fitness-into-connection-and-activity-7345560875556102146-848A?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,176,No,Yes,Yes,No,No,"The post mentions manufacturing gear but does not discuss materials, energy, water usage, eco-efficient supply chain management, or resource reductions.",No,"There is no mention of emissions, carbon footprint, or waste management.",No,The post references gear and athletic team support but does not mention environmental technologies or eco-designed products.,No,"There is no discussion of Lakeland's internal employees, job satisfaction, safety, compensation, diversity, or training opportunities.",No,"No references to human rights conventions, supplier auditing, or labor rights issues.",Yes,"The post describes launching a sponsored firefighter team and supporting first responders, indicating corporate citizenship and local social impact.",Yes,"The post notes manufacturing gear that protects first responders, implying focus on product safety and reliability.",No,No content on governance structures or leadership.,No,No content on shareholder rights or investor relations.,Yes,"The message frames a CSR initiative (sponsoring a firefighter team) as part of Lakeland’s brand and community engagement, consistent with CSR strategy and reporting."
Aquafil SpA,2026,2026-02-18T15:55:24.781Z,"Excited to see that sustainability in design continues to make steady progress in the U.S. And it’s interesting to see that it might not be quantified the way we originally thought. 

For example, according to the US Sustainable Design Report from Metropolis Magazine and Interface, “less than 3% of building square footage is formally certified under any sustainability standard—not because action isn’t happening, but because responsibility is spread across many frameworks.” 

At first glance, that statistic might make it seem like sustainability is stalled. But real progress isn’t something that can be reflected in a certification or a standard. It requires multiple systems, collaborators, and stakeholders across the value chain working together. 

That’s exactly what we see at Aquafil Group. With the ECONYL® brand process, we’ve transformed nylon 6 into a circular material by building new collection systems and partnering with like-minded organizations looking to push the needle on design and innovation. 

Sustainability is a team sport, and requires us to work together to make smarter decisions that drive meaningful change.

Read the full report: https://lnkd.in/e8ZvttkN",https://www.linkedin.com/posts/franco-rossi-58347512_excited-to-see-that-sustainability-in-design-activity-7429894984729931776-_9g3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABs09r4BuVySre7W6Nsx80Mjly2zKtSu_JM,176,Yes,No,Yes,No,Yes,"The post discusses transforming nylon 6 into a circular material (ECONYL) and building new collection systems, which relates to material use and circular resource management.",No,"There is no explicit mention of emissions, carbon footprint, or energy/waste emission reductions.",Yes,References to the ECONYL brand process and pushing design/innovation in circular materials indicate environmental technology and eco-design innovation.,No,"The post does not mention employees, workplace safety, diversity, or training.",No,No explicit discussion of human rights conventions or supplier labor rights.,No,"No explicit community impact, public health, or local social initiatives are described.",No,"While discussing materials, there is no explicit reference to product safety, health, or customer data/privacy aspects.",No,"No discussion of corporate governance, leadership, or board-level topics.",No,"No mention of investor relations, shareholder rights, or anti-takeover considerations.",Yes,"The post frames sustainability as an integrated, collaborative effort with a published report, signaling a strategic approach to environmental and social initiatives."
Shenzhou International Group Holdings Ltd,2026,2026-05-08T01:00:01.388Z,"We are honored to be recognized by adidas at the Global Supplier Summit in Vietnam.

Shenzhou Group received three adi STARS 2025 awards: Most Valuable Player, People, and Most Agile — and was the only apparel supplier to receive the MVP award.

This recognition reflects the dedication of our teams and the strength of our long-standing partnership with adidas.

Thank you to adidas for the trust and recognition.
#ShenzhouGroup #adidas #SupplierExcellence #Partnership #Sustainability #ApparelIndustry",https://www.linkedin.com/posts/shenzhou-intl_shenzhougroup-adidas-supplierexcellence-activity-7458319767230156800-ya_l?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB8kdkMBF6Kz93qH-RaPDvgd6OxdCy82p3U,74,No,No,No,Yes,No,"The post does not discuss materials, energy, or water use, nor eco-efficient supply chain management or resource reduction.",No,"There is no mention of emissions, carbon reduction goals, or related environmental pollution topics.",No,"The post does not reference environmental technologies, green processes, or eco-designed products.",No,"While it notes awards and teams, there is no discussion of workforce policies, safety, diversity, or training opportunities.",No,"There is no reference to human rights conventions, supplier auditing, or labor rights issues.",No,"The content focuses on supplier recognition and partnership, with no explicit community impact or charitable activities.",No,"There is no discussion of product quality, safety, or customer data protection.",No,"The post does not address corporate governance, board structure, or executive leadership topics.",No,"There is no mention of shareholder rights, investor relations, or anti-takeover provisions.",No,"Although sustainability is mentioned in hashtags, the post does not describe how ESG considerations are integrated into day-to-day decision-making or reporting."
Pandora A/S,2025,2025-10-22T14:23:41.806Z,"Our Copenhagen flagship store has been transformed, brought to life by the spirit and symbolism of Pandora’s Talisman Collection.

This season, the store has become a space of meaning and discovery, celebrating the launch of Pandora Talisman — a collection that reimagines our iconic charms through modern craftsmanship and ancient inspiration.

Inspired by the design language of ancient coins, the Talisman medallions feature intricate engravings, Latin inscriptions, and symbolic motifs, from arrows of resilience to celestial icons. Each piece tells its own story of love, protection, and strength.
 
We invite you to step inside, explore, and discover the Talisman that speaks to you ✨
 
#Pandora #BeLove #PandoraTalisman #FlagshipStore #Craftsmanship",https://www.linkedin.com/posts/pandora-a-s_pandora-belove-pandoratalisman-activity-7386769220933595136-2W43?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,109,No,No,No,Yes,No,"The post describes Pandora's flagship store transformation and the Talisman collection, but does not mention materials, energy, water usage, or eco-efficient supply chain management.",No,"There is no reference to emissions, carbon footprint, pollution, or emission-reduction commitments.",No,"While the post discusses craftsmanship and design inspiration, it does not reference environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs.",No,"The content does not address employees, workplace safety, job satisfaction, diversity, or training opportunities.",No,"There is no mention of human rights conventions, supplier auditing, or related human-rights policies.",No,"The post focuses on a store launch and product storytelling rather than community impact, philanthropy, public health, or local social initiatives.",No,"There is no discussion of product safety, quality standards, customer health, or data privacy related to Pandora's products.",No,"The content does not address governance structures, executive leadership, or board-level topics.",No,"There is no mention of investor relations, shareholder rights, or anti-takeover measures.",No,"The post is a marketing-focused announcement about a flagship store and product line, not a disclosure of integrated ESG strategy or governance."
Calida Holding AG,2026,2026-05-08T14:08:05.207Z,"Insightful behind-the-scenes perspectives on CALIDA’s upcoming HW26 collection ✨

The clear focus on quality, warmth and exceptionally soft fabrics underlines the brand’s commitment to creating products designed for long-lasting comfort and wear.

The Design Process Board is a particularly strong element, offering valuable transparency into how concepts evolve into final products – from initial inspiration and material selection through to colour and design execution. 🧵🎨

Thank you for sharing these impressions, and congratulations to the entire team on a successful Press Day in Munich. 👏",https://www.linkedin.com/posts/calida-group_calida-pressdays-hw26-activity-7458518089941557249-W8yo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,85,No,Yes,No,No,No,"The post mentions materials in the design process but provides no explicit information about resource use, energy, water, or eco-efficient supply chain management.",No,"There is no mention of emissions, carbon footprint, or emission reduction measures.",No,"While the post highlights design transparency, it does not reference environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs.",No,"There is no information about employees, workplace safety, diversity, training, or compensation.",No,"No discussion of human rights conventions, supplier labor rights, or related policies.",No,"No references to community impact, philanthropy, public health, or local social initiatives.",Yes,"The post emphasizes quality, warmth, and exceptionally soft fabrics, highlighting product quality and long-lasting comfort, which relate to customer safety and product integrity.",No,No information about governance structures or executive leadership.,No,No discussion of investor relations or shareholder value.,No,"While transparency about the design process is mentioned, there is no explicit integration of environmental, social, and governance dimensions into day-to-day decision-making or CSR strategy."
Prada SpA,2025,2025-08-23T10:00:10.391Z,"Miu Miu is pleased to announce Alice Diop, acclaimed French filmmaker, as director of the 30th chapter of the Miu Miu Women's Tales film series with her episode ""FRAGMENTS FOR VENUS.""

The movie will premiere at the Venice Film Festival’s Giornate degli Autori on August 30th.

 Miu Miu 
 #MiuMiuWomensTales
 
 Photographed by Brigitte Lacombe.",https://www.linkedin.com/posts/pradagroup_miumiu-miumiuwomenstales-activity-7364959631116320769-FOQp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,53,No,No,No,Yes,No,"The post does not mention materials, energy, water usage, or eco-efficient resource management.",No,"There is no mention of emissions, environmental pollution, or carbon reduction efforts.",No,"There is no reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, workplace safety, compensation, diversity, or training opportunities.",No,"No references to human rights conventions, supplier auditing, or rights protections.",No,"No mention of corporate citizenship, public health protections, or community impact initiatives.",No,"No discussion of product safety, quality, customer data privacy, or product integrity.",No,"No governance principles, board composition, or leadership structure are discussed beyond the director appointment.",No,"No mention of investor relations, shareholder rights, or anti-takeover measures.",No,No information on how ESG topics are integrated into strategy or day-to-day decision-making.
Wolverine World Wide Inc,2025,2025-12-24T11:46:00.418Z,"As we wrap up the year, we want to take a moment to thank you for being part of our journey.

May your holidays be filled with joy, laughter, and time well spent with loved ones. 

Happy holidays from the entire Wolverine Worldwide team! 

📸 featuring pictures from Merrell, Saucony, and Chaco's holiday campaigns",https://www.linkedin.com/posts/wolverineworldwide_as-we-wrap-up-the-year-we-want-to-take-a-activity-7409559972528881664-Jlwu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADO8j2wBd6aJNADqorSf5oF0hk54WZKJUJ0,54,No,No,No,Yes,No,"The post is a general year-end holiday greeting and does not mention materials, energy, water use, eco-efficient supply chains, or resource reduction topics.",No,"There is no reference to emissions, pollution, or efforts to reduce environmental impact in production or operations.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products.",No,"There is no information about employees, workplace safety, diversity, compensation, or training.",No,"No reference to human rights conventions, policies, or supplier auditing is present.",No,"The post does not describe community programs, public health initiatives, ethics, or local social impact.",No,"There is no discussion of product quality, safety, customer data privacy, or product integrity.",No,"There is no information about governance structures, leadership, or board-level topics.",No,"There is no mention of investor relations, shareholder rights, or anti-takeover considerations.",No,The post is a holiday message without disclosure of a broader CSR strategy or integration of ESG dimensions into decision-making.
Gabriel Holding A/S,2025,2025-12-26T07:55:01.057Z,"The distinctive red sets the tone, where playfulness is elevated.
TwillWool plays with twill, inviting light and a sense of exploration into the space. 

Blending comfort and durability with playful elegance, it inspires discovery in many different directions.

Explore TwillWool https://lnkd.in/e-Ca_CtC",https://www.linkedin.com/posts/gabriel_the-distinctive-red-sets-the-tone-where-activity-7410226617886826496-ZZrp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,41,No,No,No,Yes,No,"The post focuses on branding and product description (TwillWool), with no mention of materials, energy, water usage, or eco-efficient supply chain management.",No,There is no discussion of production emissions or emissions-reduction commitments.,No,No explicit reference to environmental technologies or eco-designed products.,No,"No information about employees, safety, compensation, or training.",No,No mention of human rights policies or supply chain labor rights.,No,"No mention of corporate citizenship, public health protection, or local community impact.",No,"Product attributes are described, but there is no discussion of health/safety, product integrity, or data privacy.",No,No references to governance structures or leadership.,No,"No mention of shareholders, investor relations, or anti-takeover policies.",No,No explicit mention of integrating ESG dimensions into decision-making or CSR reporting.
