Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Christian Dior SE,2025,2025-11-04T17:38:28.185Z,"At #Dior, passion is at the heart of our creations.
Rooted in Dior’s tradition of cinematic elegance, the House dressed Robert Pattinson, Jennifer Lawrence, and LaKeith Stanfield in creations by Jonathan Anderson for the “Die My Love” premiere, meticulously crafted in the Dior Atelier.

Discover more on: https://lnkd.in/eghSauaD

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-dreamindior-activity-7391529279412551680-CDLR?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADutyfIBNJBCHOdkrHWz4jsLK00pw1OjKrE,49,No,No,No,Yes,No,"No explicit evidence of resource use, energy, water, or eco-efficient supply chain management in the post; it is a marketing note about Dior's fashion and ateliers without ESG details.",No,No mention of emissions or pollution control measures.,No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, workplace safety, diversity, or training.",No,"No mention of human rights policies, supplier auditing, or related governance.",No,"No reference to community programs, charity, or localized social impact.",No,"No discussion of product safety, consumer health, data privacy, or product integrity beyond promotional content.",No,"No discussion of governance principles, executive leadership, or board structure.",No,"No reference to shareholders, investor relations, or anti-takeover considerations.",No,No overarching CSR strategy or integrated reporting discussed in the post.
Magnera Corp,2025,2025-06-19T14:03:04.086Z,"Ready to transform the dining experience with Magnera? Our premium tabletop solutions combine elegant, linen-like quality with the convenience of disposables—enhancing value for facilities and delighting end users. From napkins and table covers to placemats and beyond, we tailor every detail to elevate your brand. Key product highlights include: 

👔 Fabric-like feel, combining the elegance of linen with the convenience of disposability 
 💪 Designed for durability without compromising comfort
🍔 Food contact safe
🎨 Limitless color options and tailored branding opportunities
✔️ FSC™ and SFI certified offerings available*

Wherever your business operates, Magnera delivers. Thanks to our global production network, we’re ready to support your needs, anywhere in the world. To learn more about our premium tabletop solutions, visit https://hubs.la/Q03sRYcq0 or reach out to info@magnera.com 

*FSC-C146914 & FSC-C044059",https://www.linkedin.com/posts/magneracorporation_ready-to-transform-the-dining-experience-activity-7341465546359463936-nEwr?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADRXRsIB9zu2az4kk3iUiGhojRxbcoUkI6g,128,Yes,Yes,No,No,Yes,"The post mentions materials for tabletop products (napkins, table covers, placemats) and notes FSC™ and SFI certified offerings, indicating sustainable sourcing of materials. There is no explicit discussion of energy or water use or efficiency, but the references to material sourcing are explicitly relevant to resource use.",No,"There is no mention of emissions, pollution, or reduction strategies in production or operations.",No,"The post does not reference environmental technologies, green processes, or eco-designed products beyond describing the materials and certifications; no explicit eco-innovation claims are made.",No,"There is no information about employees, workplace safety, compensation, diversity, or training within the post.",No,"No content relates to human rights policies, supplier auditing, or related conventions.",No,"The post does not mention corporate citizenship activities, public health initiatives, ethics, or local community impact.",Yes,"The post explicitly states 'Food contact safe', indicating a concern for consumer health and safety and product integrity.",No,"No content about corporate governance, executive leadership, or board-level structures is present.",No,"There is no discussion of investor relations, shareholder reporting, or anti-takeover considerations.",No,"There is no explicit mention of a CSR strategy or integration of environmental, social, and governance topics into day-to-day decision-making; references to certifications and global production are not framed as a CSR strategy."
Kordsa Teknik Tekstil AS,2026,2026-03-02T12:43:55.060Z,"What is the real determining factor in cybersecurity technology or awareness?

In our latest article, we emphasize that the biggest cyber risks often stem not from complex attacks, but from simple gaps in awareness. Discover how cybersecurity in 2026 requires not just technology, but a culture of awareness at every level.

#Kordsa #WeReinforceLife",https://www.linkedin.com/posts/kordsa_kordsa-wereinforcelife-activity-7434216921094508544-Kuqn?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,53,No,No,No,Yes,No,"N; None – Post discusses cybersecurity awareness culture, no explicit evidence of resource use topics.",No,N; None – No mention of emissions or related environmental pollution.,No,N; None – No reference to environmental technologies or eco-designed products.,No,"N; None – No explicit workforce development, safety, or compensation topics beyond general culture of awareness.",No,N; None – No human rights policy or auditing content.,No,"N; None – No charitable activities, local community impact, or public health references.",No,"N; None – No explicit discussion of product quality, customer safety, or data privacy.",No,"N; None – No governance structures, executive compensation, or board-level content.",No,N; None – No investor relations or anti-takeover related content.,No,N; None – No overarching ESG strategy or integrated reporting discussed.
Columbia Sportswear Co,2025,2025-07-15T16:00:37.098Z,"At Columbia Sportswear, doing the right thing for our communities isn’t just a value—it’s a commitment.
 
This past Thursday, our Community Impact team hosted a Partio (party on the patio - if you know, you know) at our Portland HQ campus, to encourage and inspire employees to get involved and give back to our communities.
 
We empower our global full-time employees to make a difference through:
🔹 16 hours of paid volunteer time annually
🔹 A donation matching program ($1000/match annually)
🔹 Long-standing partnerships with organizations focused on Conservation and creating Access to the Outdoors for Everyone like Leave No Trace, National Park Foundation, Access Fund and Planet Water.
 
From local parks to global initiatives, our teams are creating positive change where they live and work.🌎",https://www.linkedin.com/posts/columbia-sportswear_at-columbia-sportswear-doing-the-right-thing-activity-7350917213341593600-2jeh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAA0fhnwBs426nttGUUr89LxGZhp79qwGkkc,126,No,Yes,No,No,No,"Post does not mention materials, energy or water use, eco-efficient supply chains, or resource reduction.",No,"No discussion of emissions, pollution, or reduction measures.",No,"No reference to environmental tech, green processes, or eco-designed products.",Yes,"Mentions empowering global full-time employees with 16 hours of paid volunteer time annually and a donation matching program, indicating internal staff engagement and development opportunities.",No,"No explicit human rights policies, conventions, or supplier auditing mentioned.",Yes,"Describes community impact initiatives, volunteering activities, and partnerships with conservation organizations, reflecting corporate citizenship and social impact.",No,"No mention of product quality, customer health/safety, or data privacy.",No,"No discussion of governance principles, executive leadership, or board structure.",No,No investor-relations content or treatment/reporting towards shareholders.,No,"While describing CSR-related activities, there is no explicit mention of overarching CSR strategy or its integration into day-to-day decisions."
Rocky Brands Inc,2025,2025-08-13T14:00:32.118Z,"A huge thank you to Rene Redd for joining us onsite to share her knowledge and passion for Alzheimer’s Awareness 💜.

We learned so much about the importance of prevention and early detection—insight that can make a real difference in our lives and our loved ones’ lives.

Your time, expertise, and commitment to this cause are truly appreciated!

To learn more about resources available to you, visit: https://www.alz.org/",https://www.linkedin.com/posts/rocky-brands-inc-_a-huge-thank-you-to-rene-redd-for-joining-activity-7361396241567502337-9C80?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,68,No,Yes,No,No,No,"The post does not mention materials, energy, water usage, or eco-efficient supply chains.",No,"There is no discussion of emissions, pollution, or related reduction measures.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No content about employees, workplace safety, compensation, or training opportunities.",No,No mention of human rights policies or supplier auditing.,Yes,"The post centers on Alzheimer’s Awareness, public health resources, and charitable/community engagement, reflecting corporate citizenship and social impact.",No,"No discussion of product quality, safety, or customer data/privacy.",No,"No content related to governance, leadership, or board-level topics.",No,No investor relations or shareholder-related content.,No,"No explicit mention of CSR strategy, reporting, or integration into decision-making."
Hugo Boss AG,2026,2026-03-13T10:56:56.104Z,"This year at HUGO BOSS, we kept the momentum going well beyond #InternationalWomensDay.  

This week in Metzingen, we focused on how sharing knowledge and experience can help bridge the AI gap for women — led by women! Our campus became a hub for AI, learning, and empowerment: we kicked off our brand-new AI Learning Days format, tested skills in an interactive Prompt Arena, and offered hands‑on demos with VR headsets to explore the intersection of women’s health and AI. We were also excited to welcome renowned AI thought leader Nicole Büttner as a guest speaker for our Women in AI talk, sharing inspiring perspectives on how women are shaping the future of AI and innovation.  

When more women are part of the AI conversation, the solutions we create become smarter, fairer, and more inclusive. How do you create AI opportunities for women in your workplace? 

Learn more about International Women’s Day at HUGO BOSS: on.hugoboss.com/IWD26 

#IWD2026 #insideHUGOBOSS",https://www.linkedin.com/posts/hugo-boss_internationalwomensday-iwd2026-insidehugoboss-activity-7438176264563343360-sIbO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADwKdxQBULMj_xLnkYanIIS_uO8YRpRybDA,157,No,Yes,No,No,No,"No content related to materials, energy, or water usage or eco-efficient supply chain management is present in the post.",No,There is no discussion of environmental pollution or emissions reduction strategies.,No,"Although the post mentions AI and innovation in a general sense, it does not reference environmental technologies, green processes, or eco-designed products.",Yes,"The post highlights empowering women, training days, learning activities, and opportunities for staff development, indicating a focus on workforce advancement and inclusion.",No,"There is no explicit reference to fundamental human rights policies, supplier auditing, or rights-related governance in the content.",No,The content centers on internal corporate learning and gender inclusion rather than community programs or localized social impact.,No,"No mention of product quality, consumer safety, or data privacy related to products or services.",No,"There is no discussion of corporate governance, board structure, or executive compensation in the post.",No,The post does not address investor relations or shareholder reporting.,No,"There is no explicit reference to the overarching CSR strategy, governance integration, or formal reporting beyond the event description."
Pou Chen Corp,2025,2025-09-27T03:00:02.929Z,"👉 After a week full of hard work, deadlines and busy routine, its time to hit that pause. Relax, recharge and take a rest. Slow down and enjoy every hour of your moments.

🤔 Do you have any plans for the weekend yet ?

If not than here is some suggestions on what you can do for the weekend : 
💠Spend time with friends
💠Gather together with family
💠Simply enjoy the comfort and just rest

💙 Whatever you choose, make sure it’s something that brings you joy. Work will always be there on Monday, but these moments are for you.

#Pouchengroupindonesia #manufacture #atleticshoe #WeekendVibes #WorkLifeBalance #weekendrelax",https://www.linkedin.com/posts/pouchengroupindonesia_pouchengroupindonesia-manufacture-atleticshoe-activity-7377537478653640704-CN-c?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgjPbUBezTI8Hq3YZEHPDYXMhtl4HhVFkU,106,No,No,No,Yes,No,"Post discusses weekend relaxation with no references to materials, energy, water use, or eco-efficient supply chain practices.",No,"No mentions of emissions, pollution, or measures to reduce emissions.",No,"No content about environmental technologies, green processes, or eco-designed products.",No,"No explicit discussion of employees, workplace health and safety, compensation, diversity, or training; only a general note on work-life balance.",No,"No reference to human rights policies, supplier auditing, or related rights topics.",No,"No explicit community engagement, public health protection, ethics, or local social impact mentioned.",No,"No content on product safety, quality, customer data privacy, or customer health considerations.",No,"No discussion of governance structures, leadership, or executive compensation.",No,No investor relations or shareholder reporting content.,No,"No overarching ESG governance, strategy, or integration discussions present."
Kordsa Teknik Tekstil AS,2025,2025-05-21T13:20:00.224Z,"On May 21, we celebrate the cultures that connect us—not just across borders, but through every idea, every moment, every team spirit.

From Türkiye’s vibrant collaboration to Brazil’s rhythm and energy, from Thailand’s graceful traditions to the diverse perspectives in the U.S., and the heritage woven into life in Indonesia—our diversity reinforces who we are. ✨

Happy World Day for Cultural Diversity for Dialogue and Development from all corners of #Kordsa!",https://www.linkedin.com/posts/kordsa_kordsa-activity-7330945460754366464-gYDh?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,71,No,Yes,No,No,No,"The post contains no mentions of materials, energy, water use, or eco-efficient supply chain solutions.",No,There is no reference to environmental pollution or emissions reduction efforts.,No,"No content discusses environmental technologies, green processes, or eco-designed products.",Yes,"The post centers on cultural diversity and cross-border collaboration among teams (Türkiye, Brazil, Thailand, U.S., Indonesia) and states that diversity reinforces the organization, which explicitly aligns with workforce topics such as internal diversity and inclusive collaboration.",No,"There is no reference to human rights policies, supplier auditing, or related rights protections.",No,"The content does not discuss charitable giving, local community impact, or public health protections.",No,"There is no mention of product safety, quality, or customer data/privacy issues.",No,"No discussion of governance structures, executive leadership, or board-level topics.",No,"No content related to investor relations, shareholder reporting, or anti-takeover considerations.",No,"The post does not address overarching CSR governance, integrated reporting, or day-to-day decision-making integration."
Christian Dior SE,2026,2026-03-07T11:00:01.309Z,"The iconic Bar jacket continues its evolution for the Dior Autumn Winter 2026-2027 collection, calling on the savoir-faire contained in the tailoring atelier to reinterpret it in baby llama fabric with the comfort of a cardigan and a pronounced peplum of softly gathered folds.

(Re)watch the show on.dior.com/aw2026-27-lk

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-autumn-winter-2026-2027-savoir-faire-activity-7436002714175721472-bzv8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADxeUlUBCd9hAkKTauhprPVFe0x_J25JAyE,49,No,No,No,Yes,No,"The post mentions the fabric (baby llama) used in a collection, but provides no explicit discussion of materials consumption, eco-efficient supply chains, or reductions in resource inputs.",No,"There is no reference to emissions, pollution, or efforts to reduce emissions in production or operations.",No,"No mention of environmental technologies, green processes, or eco-designed products related to emissions or resource use.",No,"No information about employees, workplace safety, compensation, training, or diversity is provided.",No,"No references to human rights policies, supplier auditing, or related governance topics are present.",No,"No content about corporate citizenship, public health protections, charity, or localized social impact is discussed.",No,"While the post concerns a product, it does not address customer health and safety, product quality, or data privacy.",No,"No information on corporate governance, leadership, or board-level topics is provided.",No,No discussion of investor relations or shareholder reporting or governance is present.,No,There is no mention of how ESG topics are integrated into strategy or day-to-day decision-making.
Levi Strauss & Co,2026,2026-04-27T19:11:24.429Z,"True Originals live at the intersection of culture, self‑expression and progress. Our global brand campaign, “Behind Every Original,” brings that idea to life by spotlighting individuals who don’t just follow culture — they move it forward. From musicians and athletes to designers and artists, these ambassadors reflect the many ways originality shows up around the world. Here’s a closer look at the faces beyond the backsides featured in the campaign and why they matter to us.

Learn more ➡️ https://lnkd.in/eZC5yECa",https://www.linkedin.com/posts/levi-strauss-%26-co-_true-originals-live-at-the-intersection-of-activity-7454608156489363456-NlkJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,80,No,No,No,Yes,No,"The post does not discuss materials, energy, water use, eco-efficient supply chains, or resource reduction.",No,"There is no mention of emissions, pollution, or reduction initiatives.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, workplace safety, compensation, diversity, or training.",No,"No content on human rights policies, supplier auditing, or related rights concerns.",No,"No mention of corporate citizenship, local social impact, charity, or ethics initiatives.",No,"No references to product quality, safety, consumer health, or data privacy.",No,"No discussion of governance structures, executive leadership, or board-related topics.",No,"No content on investor relations, shareholder reporting, or anti-takeover matters.",No,"No indication of ESG governance, reporting, or integration into decision-making processes."
Rocky Brands Inc,2025,2025-12-25T15:00:17.169Z,"As we wrap up another year at Rocky Brands, we want to thank our amazing team, partners  and customers for making it so special. Wishing everyone a Merry Christmas and Happy Holidays from Rocky Brands! 🎄",https://www.linkedin.com/posts/rocky-brands-inc-_as-we-wrap-up-another-year-at-rocky-brands-activity-7409971252351762432-bzt8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,36,No,No,No,Yes,No,"The post contains a generic year-end message and thanks to team, partners, and customers. It does not mention materials, energy, water, resource use, or eco-efficient supply chain management.",No,"There is no discussion of emissions, pollution, or reduction commitments related to production or operations.",No,"No reference to environmental technologies, green processes, or eco-designed products is present.",No,"While the post mentions the team, it does not address job satisfaction, workplace safety, compensation, diversity, or training opportunities.",No,"There is no mention of human rights policies, supplier auditing, or related rights topics.",No,"No explicit information on community engagement, public health protections, ethics, or local social impact is provided.",No,"The post does not discuss product quality, safety, integrity, or customer data/privacy concerns.",No,"There is no content on governance principles, leadership, board structure, or executive compensation.",No,"No references to investor relations, shareholder reporting, or anti-takeover measures are present.",No,"There is no information about CSR governance, strategy, or integration into day-to-day decision-making."
Lakeland Industries Inc,2025,2025-06-30T21:16:26.654Z,"How do you turn fitness into connection and competition into community?

You do it through the Firefighter  Challenge League.
 
We take pride in not only manufacturing gear that protects first responders on the job, but also in supporting the people who wear it when they’re off the clock.

Today, we’re proud to officially launch the Lakeland Sponsored Athlete Firefighter Challenge Team. A team of dedicated, driven athletes who bring their all to the course just like they do to their everyday roles. These are first responders who stay ready, stay competitive, and stay connected through something they genuinely enjoy.

We're honored to support them with gear, meals, and encouragement as they train, compete, and inspire.

Please help us welcome:
Michael Greene
Michale Coleman
Taylor Ward
Jake Lanier
Phillip Washburn
Shantel Lund
Gene Liford
Brandon Corley
Nick Motta
Evan Smart
Louie Disney
Allison Holmerg
Quinlan Roe
Noah Wolsey
 
📸 We’ll be introducing each athlete individually over on Instagram, so be sure to follow us at @lakelandfireandsafety to see their journeys and cheer them on throughout the season.",https://www.linkedin.com/posts/lakeland-fire-and-safety_how-do-you-turn-fitness-into-connection-and-activity-7345560875556102146-848A?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,176,No,Yes,No,No,No,"There is no discussion of materials, energy, or water consumption, eco-efficient supply chains, or resource reduction strategies in the post.",No,"The post does not mention emissions, pollution, or any measures to reduce environmental emissions.",No,"No references to environmental technologies, green processes, or eco-designed products are present.",No,"The content centers on external first responders and sponsored athletes, with no discussion of internal employees, workplace safety, compensation, or training opportunities.",No,"There is no mention of human rights policies, supplier auditing, or related conventions.",Yes,"The post emphasizes corporate citizenship and community engagement by supporting first responders through sponsorship, gear, meals, and encouragement, aligning with localized social impact and charity.",Yes,"The post references gear that protects first responders, implying product safety, quality, and customer-related responsibility.",No,"There is no discussion of governance structures, executive leadership, or board-level topics.",No,There is no content related to investor relations or shareholder treatment.,No,"The post does not discuss overarching CSR strategy, governance integration, or how social/environmental topics are embedded into day-to-day decision-making."
Aquafil SpA,2026,2026-02-18T15:55:24.781Z,"Excited to see that sustainability in design continues to make steady progress in the U.S. And it’s interesting to see that it might not be quantified the way we originally thought. 

For example, according to the US Sustainable Design Report from Metropolis Magazine and Interface, “less than 3% of building square footage is formally certified under any sustainability standard—not because action isn’t happening, but because responsibility is spread across many frameworks.” 

At first glance, that statistic might make it seem like sustainability is stalled. But real progress isn’t something that can be reflected in a certification or a standard. It requires multiple systems, collaborators, and stakeholders across the value chain working together. 

That’s exactly what we see at Aquafil Group. With the ECONYL® brand process, we’ve transformed nylon 6 into a circular material by building new collection systems and partnering with like-minded organizations looking to push the needle on design and innovation. 

Sustainability is a team sport, and requires us to work together to make smarter decisions that drive meaningful change.

Read the full report: https://lnkd.in/e8ZvttkN",https://www.linkedin.com/posts/franco-rossi-58347512_excited-to-see-that-sustainability-in-design-activity-7429894984729931776-_9g3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABs09r4BuVySre7W6Nsx80Mjly2zKtSu_JM,176,Yes,No,No,No,Yes,"The post describes transforming nylon 6 into a circular material and building new collection systems, signaling a focus on resource inputs and eco-efficient supply chain approaches.",No,"There is no explicit reference to emissions, pollution, or emissions-reduction commitments in the post.",Yes,"References to pushing design and innovation, circular materials (ECONYL), and new collection systems indicate emphasis on environmental technologies and innovative processes.",No,"The post does not discuss employees, workplace safety, compensation, diversity, or training.",No,"No explicit mention of human rights policies, supplier audits, or related rights issues.",No,"While noting collaboration across the value chain, there is no mention of community programs, public-health protections, charity, or local social impact.",No,"No explicit discussion of customer health/safety, product integrity, or data privacy related to the product.",No,"No content on governance, leadership, board structure, or executive compensation.",No,No information on investor relations or shareholder treatment.,No,"Although a sustainability report is referenced, there is no explicit discussion of CSR strategy, governance integration, or day-to-day decision-making related to ESG topics."
Shenzhou International Group Holdings Ltd,2026,2026-05-08T01:00:01.388Z,"We are honored to be recognized by adidas at the Global Supplier Summit in Vietnam.

Shenzhou Group received three adi STARS 2025 awards: Most Valuable Player, People, and Most Agile — and was the only apparel supplier to receive the MVP award.

This recognition reflects the dedication of our teams and the strength of our long-standing partnership with adidas.

Thank you to adidas for the trust and recognition.
#ShenzhouGroup #adidas #SupplierExcellence #Partnership #Sustainability #ApparelIndustry",https://www.linkedin.com/posts/shenzhou-intl_shenzhougroup-adidas-supplierexcellence-activity-7458319767230156800-ya_l?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB8kdkMBF6Kz93qH-RaPDvgd6OxdCy82p3U,74,No,No,No,Yes,No,"The LinkedIn post does not mention materials, energy, water use, eco-efficient supply chains, or resource reduction initiatives. It focuses on an awards recognition and a partnership with Adidas, with a Sustainability hashtag but no explicit content on resource use.",No,"There is no reference to emissions, pollution, or efforts to reduce emissions in production or operations within the post.",No,"No information about environmental technologies, green processes, or eco-designed products is provided in the post.",No,"Although the post includes an award category named 'People' within Adidas' scheme, it does not explicitly discuss workforce topics such as job satisfaction, safety, compensation, diversity, or training opportunities.",No,"There is no mention of human rights policies, supplier auditing, or related conventions in the post.",No,"The post does not discuss corporate citizenship, local community impact, public health measures, ethics, or charity activities beyond a general partnership acknowledgment.",No,"There is no content about product safety, quality, customer data privacy, or product integrity in the post.",No,"No content related to governance principles, executive leadership, board structure, or compensation is present.",No,"The post does not mention investor relations, shareholder reporting, or anti-takeover measures.",No,"There is no explicit discussion of a governance, social, and environmental integration into day-to-day decision-making or comprehensive CSR reporting beyond a brief recognition and sustainability-related hashtag."
Pandora A/S,2025,2025-10-22T14:23:41.806Z,"Our Copenhagen flagship store has been transformed, brought to life by the spirit and symbolism of Pandora’s Talisman Collection.

This season, the store has become a space of meaning and discovery, celebrating the launch of Pandora Talisman — a collection that reimagines our iconic charms through modern craftsmanship and ancient inspiration.

Inspired by the design language of ancient coins, the Talisman medallions feature intricate engravings, Latin inscriptions, and symbolic motifs, from arrows of resilience to celestial icons. Each piece tells its own story of love, protection, and strength.
 
We invite you to step inside, explore, and discover the Talisman that speaks to you ✨
 
#Pandora #BeLove #PandoraTalisman #FlagshipStore #Craftsmanship",https://www.linkedin.com/posts/pandora-a-s_pandora-belove-pandoratalisman-activity-7386769220933595136-2W43?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,109,No,No,No,Yes,No,"No explicit references to materials, energy, water consumption, eco-efficient supply chain solutions, or resource reduction are present. The post focuses on a flagship store transformation and a jewelry collection, not on resource use or sustainability initiatives.",No,"There is no mention of environmental pollution, emissions targets, or measures to reduce emissions in production or operations.",No,"While the post mentions craftsmanship and a new collection, it does not describe environmental technologies, green processes, or eco-designed products intended to reduce environmental costs.",No,"There is no information about employees, workplace safety, compensation, diversity, or training opportunities.",No,"No references to human rights policies, supplier auditing, or related rights issues are provided.",No,"The post does not discuss corporate citizenship activities, public health protections, ethics programs, localized social impact, or charity.",No,"There is no explicit content on product safety, quality, customer health, data privacy, or product integrity beyond general marketing of a collection.",No,"No discussion of governance principles, executive leadership, board structure, or compensation.",No,"No information related to investor relations, shareholder reporting, or anti-takeover devices.",No,"No overarching CSR strategy or integration of environmental, social, and governance topics into decision-making is described."
Calida Holding AG,2026,2026-05-08T14:08:05.207Z,"Insightful behind-the-scenes perspectives on CALIDA’s upcoming HW26 collection ✨

The clear focus on quality, warmth and exceptionally soft fabrics underlines the brand’s commitment to creating products designed for long-lasting comfort and wear.

The Design Process Board is a particularly strong element, offering valuable transparency into how concepts evolve into final products – from initial inspiration and material selection through to colour and design execution. 🧵🎨

Thank you for sharing these impressions, and congratulations to the entire team on a successful Press Day in Munich. 👏",https://www.linkedin.com/posts/calida-group_calida-pressdays-hw26-activity-7458518089941557249-W8yo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,85,No,Yes,No,No,No,"The post does not mention materials, energy, water consumption, eco-efficient supply chains, or resource-input reduction. It focuses on fabric quality and product design transparency rather than resource use.",No,"There is no reference to emissions, pollution, or measures to reduce emissions in production or operations.",No,"While the post mentions a Design Process Board and transparency in concept development, it does not discuss environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs.",No,"There are no references to employees, workplace safety, compensation, diversity, or training opportunities.",No,"No content about human rights policies, audits, or related principles is present.",No,"The post does not mention corporate citizenship, local community impact, public health protections, or charity activities.",Yes,"The post emphasizes product quality, warmth, and long-lasting comfort with exceptionally soft fabrics, which relate to product integrity and customer experience, aligning with Product Responsibility.",No,"There is no discussion of governance structures, executive leadership, or board-level topics.",No,"There is no content about investor relations, shareholder reporting, or anti-takeover measures.",No,There is no explicit reference to an overarching CSR strategy or integrated governance/ESG decision-making; only notes on design transparency in product development.
Prada SpA,2025,2025-08-23T10:00:10.391Z,"Miu Miu is pleased to announce Alice Diop, acclaimed French filmmaker, as director of the 30th chapter of the Miu Miu Women's Tales film series with her episode ""FRAGMENTS FOR VENUS.""

The movie will premiere at the Venice Film Festival’s Giornate degli Autori on August 30th.

 Miu Miu 
 #MiuMiuWomensTales
 
 Photographed by Brigitte Lacombe.",https://www.linkedin.com/posts/pradagroup_miumiu-miumiuwomenstales-activity-7364959631116320769-FOQp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,53,No,No,No,Yes,No,"No mention of materials, energy, water use, or eco-efficient supply chain practices in the post.",No,"No content related to emissions, pollution, or reduction commitments.",No,No reference to environmental technologies or eco-designed products.,No,"No discussion of employees, workplace safety, pay, training, or diversity.",No,"No mention of human rights policies, supplier audits, or related practices.",No,"No information on corporate citizenship, local social impact, charity, or ethics programs.",No,"No discussion of product health/safety, customer data privacy, or product integrity.",No,No governance or board-level topics are addressed.,No,No investor relations or shareholder-related topics are mentioned.,No,No overarching ESG governance or CSR strategy is disclosed.
Wolverine World Wide Inc,2025,2025-12-24T11:46:00.418Z,"As we wrap up the year, we want to take a moment to thank you for being part of our journey.

May your holidays be filled with joy, laughter, and time well spent with loved ones. 

Happy holidays from the entire Wolverine Worldwide team! 

📸 featuring pictures from Merrell, Saucony, and Chaco's holiday campaigns",https://www.linkedin.com/posts/wolverineworldwide_as-we-wrap-up-the-year-we-want-to-take-a-activity-7409559972528881664-Jlwu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADO8j2wBd6aJNADqorSf5oF0hk54WZKJUJ0,54,No,No,No,Yes,No,"The post is a year-end greeting and mentions holiday campaigns from Merrell, Saucony, and Chaco. It does not discuss materials, energy, water use, eco-efficient supply chains, or resource reduction actions.",No,"There is no content about environmental pollution, emissions, or measures to reduce emissions in production or operations.",No,"There is no reference to environmental technologies, green processes, or eco-designed products.",No,"No information about employees, workplace safety, compensation, diversity, training, or development opportunities is provided.",No,"The post does not mention human rights policies, supplier auditing, or related commitments.",No,"There is no discussion of corporate citizenship, public health protections, ethics, local social impact, or charity.",No,"The post does not address product quality, consumer health and safety, product integrity, or data privacy.",No,"No content about governance principles, executive leadership, board structures, or compensation is present.",No,"There is no reference to investor relations, shareholder reporting, or anti-takeover measures.",No,"No explicit discussion of overarching ESG strategy, governance, or integration of ESG into day-to-day decision-making."
